did,oid,eid,sid,ent,count,count_D,flow,flow_D,input_count,input_count_D,input_flow,input_flow_D,speed,speed_D,spdh,spdh_D,ttime,ttime_D,dtime,dtime_D,wtimeVQ,wtimeVQ_D,dwelltime,dwelltime_D,travel,travel_D,traveltime,traveltime_D,qvmean,qvmean_D,qvmax,qvmax_D,stime,stime_D,nstops,nstops_D,fuelc,fuelc_D
432009,431385,T2C11821953316814892_StopPoint:T2C3377704015496257*StopPoint:T2C3377704015496068*StopPoint:T2C3377704015496215*StopPoint:T2C3377704015496285*StopPoint:T2C3377704015496228*StopPoint:T2C3377704015496123*StopPoint:T2C3377704015495806*StopPoint:T2C3377704015495554*StopPoint:T2C3377704015496174*StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495607*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495932*StopPoint:T2C3377704015496022*StopPoint:T2C3377704015495402*StopPoint:T2C3377704015496197*StopPoint:T2C3377704015495525*StopPoint:T2C3377704015496207*StopPoint:T2C3377704015495914*StopPoint:T2C3377704015495973*StopPoint:T2C3377704015495477*StopPoint:T2C3377704015496121*StopPoint:T2C3377704015495273,0,0,2,-1,2,-1,3,-1,3,-1,46.71857934,3.082295392,46.61690089,2.177138934,732.6403589,48.3365298,35.52697692,13.10889229,0,0,0,0,18.97412389,-1,1465.280718,-1,0,-1,0,-1,0,0,0,-1,0,-1
432009,431398,T2C11821953316814889_StopPoint:T2C3377704015495640*StopPoint:T2C3377704015495650*StopPoint:T2C3377704015495383*StopPoint:T2C3377837159481516*StopPoint:T2C3377837159481520*StopPoint:T2C3377837159481518*StopPoint:T2C3377704015496223*StopPoint:T2C3377704015495658*StopPoint:T2C3377704015495238*StopPoint:T2C3377704015496225*StopPoint:T2C3377704015496137*StopPoint:T2C3377704015495775*StopPoint:T2C3377704015496062*StopPoint:T2C3377704015495255*StopPoint:T2C3377704015495277*StopPoint:T2C3377704015495257*StopPoint:T2C3377704015495983*StopPoint:T2C3377704015496140,0,0,2,-1,2,-1,3,-1,3,-1,46.0694296,1.053348963,46.05738751,0.744732843,407.5368047,9.31807653,29.06314142,3.035067631,0,0,0,0,10.42782252,-1,815.0736094,-1,0,-1,0,-1,0,0,0,-1,0,-1
432009,431409,T2C11821953316814888_StopPoint:T2C3377704015496244*StopPoint:T2C3377704015496218*StopPoint:T2C3377704015495798*StopPoint:T2C3377704015496094*StopPoint:T2C3377704015495261*StopPoint:T2C3377704015495460*StopPoint:T2C3377704015495555*StopPoint:T2C3377704015495423*StopPoint:T2C3377704015495354*StopPoint:T2C3377704015496230*StopPoint:T2C3377704015495240*StopPoint:T2C3377704015495289*StopPoint:T2C3377704015495330*StopPoint:T2C3377704015495444*StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837*StopPoint:T2C3377704015496165*StopPoint:T2C3377704015495734*StopPoint:T2C3377704015496032*StopPoint:T2C3377704015496213*StopPoint:T2C3377704015496066*StopPoint:T2C3377704015496126*StopPoint:T2C3377704015495828*StopPoint:T2C3377704015495375*StopPoint:T2C3377704015495916*StopPoint:T2C3377704015495352*StopPoint:T2C3377704015496128*StopPoint:T2C3377704015495275*StopPoint:T2C3377704015495872*StopPoint:T2C3377704015495300*StopPoint:T2C3377704015495296*StopPoint:T2C3377704015495874*StopPoint:T2C3377704015496075*StopPoint:T2C3377704015495433*StopPoint:T2C3377704015495348*StopPoint:T2C3377704015496078*StopPoint:T2C3377704015496290*StopPoint:T2C3377704015496124*StopPoint:T2C3377704015495344*StopPoint:T2C3377704015496113*StopPoint:T2C3377704015495340,0,0,2,-1,2,-1,2,-1,2,-1,45.50031803,1.656517477,45.47016385,1.17094654,1150.045325,41.86938161,42.69789228,5.11789074,0,0,0,0,29.05152741,-1,2300.090649,-1,0,-1,0,-1,0,0,0,-1,0,-1
432009,431417,T2C11821953316814888_StopPoint:T2C3377704015495341*StopPoint:T2C3377704015496114*StopPoint:T2C3377704015495345*StopPoint:T2C3377704015496125*StopPoint:T2C3377704015496291*StopPoint:T2C3377704015496079*StopPoint:T2C3377704015495349*StopPoint:T2C3377704015495434*StopPoint:T2C3377704015496076*StopPoint:T2C3377704015495875*StopPoint:T2C3377704015495298*StopPoint:T2C3377704015495301*StopPoint:T2C3377704015495873*StopPoint:T2C3377704015495276*StopPoint:T2C3377704015496129*StopPoint:T2C3377704015495353*StopPoint:T2C3377704015495376*StopPoint:T2C3377704015495830*StopPoint:T2C3377704015496127*StopPoint:T2C3377704015496067*StopPoint:T2C3377704015496215*StopPoint:T2C3377704015496033*StopPoint:T2C3377704015495735*StopPoint:T2C3377704015496166*StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083*StopPoint:T2C3377704015495446*StopPoint:T2C3377704015495332*StopPoint:T2C3377704015495291*StopPoint:T2C3377704015495241*StopPoint:T2C3377704015496231*StopPoint:T2C3377704015495355*StopPoint:T2C3377704015495424*StopPoint:T2C3377704015495556*StopPoint:T2C3377704015495461*StopPoint:T2C3377704015495262*StopPoint:T2C3377704015496095*StopPoint:T2C3377704015495799*StopPoint:T2C3377704015496219*StopPoint:T2C3377704015496244,0,0,2,-1,2,-1,3,-1,3,-1,47.21754527,1.872187322,47.18042892,1.323315934,1186.115357,47.02976661,57.00073943,20.32457524,0,0,0,0,31.08968405,-1,2372.230714,-1,0,-1,0,-1,0,0,0,-1,0,-1
432009,431423,T2C11821953316814882_StopPoint:T2C3377837159481355*StopPoint:T2C3377704015495882*StopPoint:T2C3377704015497108*StopPoint:T2C3377704015496151*StopPoint:T2C3377704015495781*StopPoint:T2C3377704015495542*StopPoint:T2C3377704015496270*StopPoint:T2C3377704015495617*StopPoint:T2C3377704015496086*StopPoint:T2C3377704015495397*StopPoint:T2C3377704015495431*StopPoint:T2C3377704015495288*StopPoint:T2C3377704015495444*StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015496254*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495930*StopPoint:T2C3377704015496274*StopPoint:T2C3377704015496092*StopPoint:T2C3377704015495414*StopPoint:T2C3377704015495811*StopPoint:T2C3377704015495328*StopPoint:T2C3377704015495421*StopPoint:T2C3377704015495849*StopPoint:T2C3377704015496351*StopPoint:T2C3377704015495742*StopPoint:T2C3377704015495227*StopPoint:T2C3377704015496003*StopPoint:T2C3377704015497137,0,0,2,-1,2,-1,3,-1,3,-1,51.14604096,0.760072383,51.14039331,0.537422662,891.456242,13.24777553,38.96362876,0.349298244,0,0,0,0,25.32745713,-1,1782.912484,-1,0,-1,0,-1,0,0,0,-1,0,-1
432009,431438,T2C11821953316814882_StopPoint:T2C3377704015495228*StopPoint:T2C3377704015495743*StopPoint:T2C3377704015495217*StopPoint:T2C3377704015495850*StopPoint:T2C3377704015495422*StopPoint:T2C3377704015495329*StopPoint:T2C3377704015495812*StopPoint:T2C3377704015495416*StopPoint:T2C3377704015496093*StopPoint:T2C3377704015496275*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496045*StopPoint:T2C3377704015495245*StopPoint:T2C3377704015496256*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083*StopPoint:T2C3377704015495445*StopPoint:T2C3377704015495290*StopPoint:T2C3377704015495432*StopPoint:T2C3377704015495398*StopPoint:T2C3377704015496087*StopPoint:T2C3377704015495618*StopPoint:T2C3377704015496272,0,0,2,-1,2,-1,3,-1,3,-1,49.67670583,2.036853187,49.63494812,1.439667235,777.5755244,31.88229088,17.85507808,3.294270265,0,0,0,0,21.44162268,-1,1555.151049,-1,0,-1,0,-1,0,0,0,-1,0,-1
432009,431247,T2C11821953316814887_StopPoint:T2C3377704015496108*StopPoint:T2C3377837159481356*StopPoint:T2C3377704015496088*StopPoint:T2C3377704015495876*StopPoint:T2C3377704015495779*StopPoint:T2C3377704015496111*StopPoint:T2C3377704015495499*StopPoint:T2C3377704015495790*StopPoint:T2C3377704015495993*StopPoint:T2C3377704015495890*StopPoint:T2C3377704015495788*StopPoint:T2C3377704015495498*StopPoint:T2C3377704015495939*StopPoint:T2C3377704015495389*StopPoint:T2C3377704015495845*StopPoint:T2C3377704015495656*StopPoint:T2C3377704015495702*StopPoint:T2C3377704015495682*StopPoint:T2C3377704015495863*StopPoint:T2C3377704015495764*StopPoint:T2C3377704015495648*StopPoint:T2C3377837159481350*StopPoint:T2C3377704015496133*StopPoint:T2C3377704015495308*StopPoint:T2C3377704015495202*StopPoint:T2C3377704015496135*StopPoint:T2C3377704015495752*StopPoint:T2C3377704015495705*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495662*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495534,0,0,1,-1,1,-1,2,-1,2,-1,44.7605714,-1,44.7605714,0,1479.602142,-1,31.04705542,-1,0,-1,0,-1,18.39662148,-1,1479.602142,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431263,T2C11821953316814885_StopPoint:T2C3377837159481566*StopPoint:T2C3377704015495468*StopPoint:T2C3377837159481465*StopPoint:T2C3377837159481431*StopPoint:T2C3377704015495489*StopPoint:T2C3377704015495745*StopPoint:T2C3377704015496282*StopPoint:T2C3377704015495937*StopPoint:T2C3377704015495549*StopPoint:T2C3377704015495346*StopPoint:T2C3377704015495827*StopPoint:T2C3377704015495686*StopPoint:T2C3377704015495463*StopPoint:T2C3377704015495263*StopPoint:T2C3377704015495635*StopPoint:T2C3377704015495589*StopPoint:T2C3377704015495621*StopPoint:T2C3377704015496258*StopPoint:T2C3377704015496180*StopPoint:T2C3377837159481468*StopPoint:T2C3377837159481436*StopPoint:T2C3377837159481423*StopPoint:T2C3377837159481440,0,0,1,-1,1,-1,1,-1,1,-1,46.49279785,-1,46.49279785,0,690.8052107,-1,86.93795805,-1,0,-1,0,-1,8.921518615,-1,690.8052107,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431267,T2C11821953316814885_StopPoint:T2C3377837159481441*StopPoint:T2C3377837159481424*StopPoint:T2C3377837159481437*StopPoint:T2C3377704015495267*StopPoint:T2C3377704015496181*StopPoint:T2C3377704015496259*StopPoint:T2C3377704015495622*StopPoint:T2C3377704015495590*StopPoint:T2C3377704015495636*StopPoint:T2C3377704015495264*StopPoint:T2C3377704015495464*StopPoint:T2C3377704015495827*StopPoint:T2C3377704015495686*StopPoint:T2C3377704015495347*StopPoint:T2C3377704015495551*StopPoint:T2C3377704015495938*StopPoint:T2C3377704015496283*StopPoint:T2C3377704015495747*StopPoint:T2C3377704015495835*StopPoint:T2C3377704015495797*StopPoint:T2C3377837159481570*StopPoint:T2C3377837159481571,0,0,1,-1,1,-1,1,-1,1,-1,45.98465271,-1,45.98465271,0,659.4384401,-1,31.14765938,-1,0,-1,0,-1,8.42334657,-1,659.4384401,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431273,T2C11821953316814914_StopPoint:T2C3377704015497130*StopPoint:T2C3377837159482430*StopPoint:T2C3377704015497128*StopPoint:T2C3377704015497136*StopPoint:T2C3377704015497120*StopPoint:T2C3377704015497123*StopPoint:T2C3377704015497113*StopPoint:T2C3377837159481362,0,0,1,-1,1,-1,1,-1,1,-1,41.52417186,-1,41.52417186,0,591.0858207,-1,30.08952242,-1,0,-1,92,-1,6.817874779,-1,591.0858207,-1,0,-1,0,-1,0,-1,2,-1,0,-1
432009,431294,T2C11821953316814880_StopPoint:T2C3377704015495337*StopPoint:T2C3377704015495724*StopPoint:T2C3377704015495919*StopPoint:T2C3377704015495312*StopPoint:T2C3377704015495349*StopPoint:T2C3377704015495434*StopPoint:T2C3377704015496076*StopPoint:T2C3377704015495875*StopPoint:T2C3377704015495298*StopPoint:T2C3377704015495574*StopPoint:T2C3377704015496404*StopPoint:T2C3377704015495314*StopPoint:T2C3377704015495693*StopPoint:T2C3377704015496262*StopPoint:T2C3377704015495501*StopPoint:T2C3377704015495907*StopPoint:T2C3377704015495253*StopPoint:T2C3377704015496116*StopPoint:T2C3377704015496063*StopPoint:T2C3377704015495776*StopPoint:T2C3377704015496139,0,0,1,-1,1,-1,1,-1,1,-1,48.84174776,-1,48.84174776,0,473.6148484,-1,23.69078157,-1,0,-1,0,-1,6.425604711,-1,473.6148484,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431295,T2C11821953316814880_StopPoint:T2C3377704015496137*StopPoint:T2C3377704015495775*StopPoint:T2C3377704015496062*StopPoint:T2C3377704015496117*StopPoint:T2C3377704015495254*StopPoint:T2C3377704015495908*StopPoint:T2C3377704015495502*StopPoint:T2C3377704015496263*StopPoint:T2C3377704015495694*StopPoint:T2C3377704015495315*StopPoint:T2C3377704015496405*StopPoint:T2C3377704015495575*StopPoint:T2C3377704015495296*StopPoint:T2C3377704015495874*StopPoint:T2C3377704015496075*StopPoint:T2C3377704015495433*StopPoint:T2C3377704015495348,0,0,1,-1,1,-1,1,-1,1,-1,50.18119595,-1,50.18119595,0,357.717171,-1,5.717832588,-1,0,-1,0,-1,4.986298737,-1,357.717171,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431296,T2C11821953316814880_StopPoint:T2C3377704015496137*StopPoint:T2C3377704015495775*StopPoint:T2C3377704015496062*StopPoint:T2C3377704015496117*StopPoint:T2C3377704015495254*StopPoint:T2C3377704015495908*StopPoint:T2C3377704015495502*StopPoint:T2C3377704015496263*StopPoint:T2C3377704015495694*StopPoint:T2C3377704015495315*StopPoint:T2C3377704015496405*StopPoint:T2C3377704015495575*StopPoint:T2C3377704015495296*StopPoint:T2C3377704015495874*StopPoint:T2C3377704015496075*StopPoint:T2C3377704015495433*StopPoint:T2C3377704015495348*StopPoint:T2C3377704015495313*StopPoint:T2C3377704015495920*StopPoint:T2C3377704015495725*StopPoint:T2C3377704015495337,0,0,1,-1,1,-1,1,-1,1,-1,53.16685823,-1,53.16685823,0,455.2426282,-1,11.72844088,-1,0,-1,0,-1,6.723283409,-1,455.2426282,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431306,T2C11822086460801028_StopPoint:T2C3377837159481489*StopPoint:T2C3377704015495214*StopPoint:T2C3377704015496030*StopPoint:T2C3377837159481487*StopPoint:T2C3377704015496055*StopPoint:T2C3377704015495587*StopPoint:T2C3377704015495975*StopPoint:T2C3377704015495822,0,0,1,-1,1,-1,1,-1,1,-1,49.78851402,-1,49.78851402,0,293.4028447,-1,6.027152929,-1,0,-1,0,-1,4.057803234,-1,293.4028447,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431311,T2C11821953316814879_StopPoint:T2C3377704015495824*StopPoint:T2C3377704015495976*StopPoint:T2C3377704015495588*StopPoint:T2C3377704015496057*StopPoint:T2C3377704015496037*StopPoint:T2C3377704015495717*StopPoint:T2C3377704015496009*StopPoint:T2C3377704015495854*StopPoint:T2C3377704015495380*StopPoint:T2C3377704015496250*StopPoint:T2C3377704015496039*StopPoint:T2C3377704015496002*StopPoint:T2C3377704015495479*StopPoint:T2C3377704015495746*StopPoint:T2C3377704015495490*StopPoint:T2C3377704015495564*StopPoint:T2C3377704015496277*StopPoint:T2C3377837159481466*StopPoint:T2C3377704015496025*StopPoint:T2C3377704015495585*StopPoint:T2C3377704015495280*StopPoint:T2C3377704015495655*StopPoint:T2C3377704015495486*StopPoint:T2C3377704015495483,0,0,1,-1,1,-1,1,-1,1,-1,45.89378831,-1,45.89378831,0,798.7240237,-1,58.50363727,-1,0,-1,0,-1,10.18235313,-1,798.7240237,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431335,T2C11821953316814876_StopPoint:T2C3377704015495785*StopPoint:T2C3377704015496041*StopPoint:T2C3377704015495991*StopPoint:T2C3377837159482392*StopPoint:T2C3377704015495580*StopPoint:T2C3377704015496198*StopPoint:T2C3377837159482346*StopPoint:T2C3377704015496382*StopPoint:T2C3377704015496150*StopPoint:T2C3377704015495602*StopPoint:T2C3377704015495860*StopPoint:T2C3377704015495766*StopPoint:T2C3377704015495941*StopPoint:T2C3377704015496106*StopPoint:T2C3377704015495884*StopPoint:T2C3377704015496103*StopPoint:T2C3377704015496050*StopPoint:T2C3377704015496167*StopPoint:T2C3377704015496043*StopPoint:T2C3377704015495325*StopPoint:T2C3377704015495598*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837,0,0,1,-1,1,-1,1,-1,1,-1,51.15246997,-1,51.15246997,0,659.9375521,-1,35.01750651,-1,0,-1,0,-1,9.377065504,-1,659.9375521,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431343,T2C11821953316814876_StopPoint:T2C3377704015495701*StopPoint:T2C3377704015495953*StopPoint:T2C3377704015495470*StopPoint:T2C3377704015495405*StopPoint:T2C3377704015496289*StopPoint:T2C3377704015496279*StopPoint:T2C3377704015496223*StopPoint:T2C3377704015495597*StopPoint:T2C3377704015495409*StopPoint:T2C3377704015495968*StopPoint:T2C3377704015495951*StopPoint:T2C3377704015495871*StopPoint:T2C3377704015495266*StopPoint:T2C3377704015496172*StopPoint:T2C3377704015495472*StopPoint:T2C3377704015495644*StopPoint:T2C3377704015495439*StopPoint:T2C3377704015496287*StopPoint:T2C3377704015495281*StopPoint:T2C3377704015496115*StopPoint:T2C3377704015495712*StopPoint:T2C3377704015496174*StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377704015495607*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015496044*StopPoint:T2C3377704015496168*StopPoint:T2C3377704015496051*StopPoint:T2C3377704015496104*StopPoint:T2C3377704015495885*StopPoint:T2C3377704015496107*StopPoint:T2C3377704015495942*StopPoint:T2C3377704015495767*StopPoint:T2C3377704015495862*StopPoint:T2C3377704015495603*StopPoint:T2C3377704015496148*StopPoint:T2C3377704015496096*StopPoint:T2C3377704015495647*StopPoint:T2C3377704015496199*StopPoint:T2C3377704015495581*StopPoint:T2C3377837159482393*StopPoint:T2C3377704015495992*StopPoint:T2C3377704015496042*StopPoint:T2C3377704015495786,0,0,1,-1,1,-1,1,-1,1,-1,47.81235932,-1,47.81235932,0,1274.71613,-1,33.83197238,-1,0,-1,0,-1,16.92977379,-1,1274.71613,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431344,T2C11821953316814876_StopPoint:T2C3377704015495701*StopPoint:T2C3377704015495953*StopPoint:T2C3377704015495470*StopPoint:T2C3377704015495405*StopPoint:T2C3377704015496289*StopPoint:T2C3377704015496279*StopPoint:T2C3377704015496223*StopPoint:T2C3377704015495597*StopPoint:T2C3377704015495409*StopPoint:T2C3377704015495968*StopPoint:T2C3377704015495951*StopPoint:T2C3377704015495871*StopPoint:T2C3377704015495266*StopPoint:T2C3377704015496172*StopPoint:T2C3377704015495472*StopPoint:T2C3377704015495644*StopPoint:T2C3377704015495439*StopPoint:T2C3377704015496287*StopPoint:T2C3377704015495281*StopPoint:T2C3377704015496115*StopPoint:T2C3377704015495712*StopPoint:T2C3377704015496174*StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377704015495607*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015496044*StopPoint:T2C3377704015496168*StopPoint:T2C3377704015496051*StopPoint:T2C3377704015496104*StopPoint:T2C3377704015495885*StopPoint:T2C3377704015496107*StopPoint:T2C3377704015495942*StopPoint:T2C3377704015495767*StopPoint:T2C3377704015495862*StopPoint:T2C3377704015495603*StopPoint:T2C3377704015496148*StopPoint:T2C3377704015496096,0,0,1,-1,1,-1,1,-1,1,-1,50.21292379,-1,50.21292379,0,986.0181955,-1,60.50395122,-1,0,-1,0,-1,13.7530157,-1,986.0181955,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431374,T2C11821953316814893_StopPoint:T2C3377837159481569*StopPoint:T2C3377704015496244*StopPoint:T2C3377704015496218*StopPoint:T2C3377704015495798*StopPoint:T2C3377704015496252*StopPoint:T2C3377704015495671*StopPoint:T2C3377704015495362*StopPoint:T2C3377704015495317*StopPoint:T2C3377704015495430*StopPoint:T2C3377704015495545*StopPoint:T2C3377704015495383*StopPoint:T2C3377704015495283*StopPoint:T2C3377704015495632*StopPoint:T2C3377704015495206*StopPoint:T2C3377704015495733*StopPoint:T2C3377704015495249*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377704015495327*StopPoint:T2C3377704015496267*StopPoint:T2C3377704015495211*StopPoint:T2C3377704015496201*StopPoint:T2C3377704015495481*StopPoint:T2C3377704015495741*StopPoint:T2C3377704015496379*StopPoint:T2C3377704015496136*StopPoint:T2C3377704015495309*StopPoint:T2C3377704015496133*StopPoint:T2C3377704015495309,0,0,1,-1,1,-1,1,-1,1,-1,51.96700576,-1,51.96700576,0,689.0390572,-1,30.53777601,-1,0,-1,0,-1,9.946471293,-1,689.0390572,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431378,T2C11821953316814892_StopPoint:T2C3377704015495272*StopPoint:T2C3377704015495367*StopPoint:T2C3377704015495427*StopPoint:T2C3377704015495376*StopPoint:T2C3377704015495829*StopPoint:T2C3377704015495273*StopPoint:T2C3377704015496119*StopPoint:T2C3377704015495476*StopPoint:T2C3377704015495971*StopPoint:T2C3377704015495913*StopPoint:T2C3377704015496206*StopPoint:T2C3377704015495524*StopPoint:T2C3377704015496195*StopPoint:T2C3377704015495400*StopPoint:T2C3377704015496021*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496043*StopPoint:T2C3377704015495606*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495325*StopPoint:T2C3377704015495598*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837*StopPoint:T2C3377704015496173*StopPoint:T2C3377704015495711*StopPoint:T2C3377704015496122*StopPoint:T2C3377704015496227*StopPoint:T2C3377704015496284*StopPoint:T2C3377704015496214*StopPoint:T2C3377704015496229*StopPoint:T2C3377704015496257,0,0,1,-1,1,-1,1,-1,1,-1,44.02664553,-1,44.02664553,0,843.4767092,-1,64.3863852,-1,0,-1,0,-1,10.3154028,-1,843.4767092,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431379,T2C11821953316814892_StopPoint:T2C3377704015495273*StopPoint:T2C3377704015496119*StopPoint:T2C3377704015495476*StopPoint:T2C3377704015495971*StopPoint:T2C3377704015495913*StopPoint:T2C3377704015496206*StopPoint:T2C3377704015495524*StopPoint:T2C3377704015496195*StopPoint:T2C3377704015495400*StopPoint:T2C3377704015496021*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496043*StopPoint:T2C3377704015495606*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495325*StopPoint:T2C3377704015495598*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837*StopPoint:T2C3377704015496173*StopPoint:T2C3377704015495711*StopPoint:T2C3377704015496122*StopPoint:T2C3377704015496227*StopPoint:T2C3377704015496284*StopPoint:T2C3377704015496214*StopPoint:T2C3377704015496229*StopPoint:T2C3377704015496257,0,0,1,-1,1,-1,1,-1,1,-1,48.5863239,-1,48.5863239,0,606.3374259,-1,49.13456009,-1,0,-1,0,-1,8.183251824,-1,606.3374259,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431394,T2C11821953316814891_StopPoint:T2C3377704015496386*StopPoint:T2C3377704015495503*StopPoint:T2C3377704015496153*StopPoint:T2C3377704015496415*StopPoint:T2C3377704015495447*StopPoint:T2C3377704015496216*StopPoint:T2C3377704015495604*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495538*StopPoint:T2C3377704015495825*StopPoint:T2C3377704015497087*StopPoint:T2C3377704015495868,0,0,1,-1,1,-1,1,-1,1,-1,44.81101097,-1,44.81101097,0,380.4379877,-1,18.67109407,-1,0,-1,0,-1,4.735503011,-1,380.4379877,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431396,T2C11821953316814891_StopPoint:T2C3377704015495491*StopPoint:T2C3377704015496265*StopPoint:T2C3377704015495198*StopPoint:T2C3377704015495857*StopPoint:T2C3377704015495869*StopPoint:T2C3377704015495704*StopPoint:T2C3377704015495826*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495327*StopPoint:T2C3377704015496268*StopPoint:T2C3377704015496217*StopPoint:T2C3377704015495448*StopPoint:T2C3377704015496416*StopPoint:T2C3377704015496154*StopPoint:T2C3377704015495504*StopPoint:T2C3377704015496234,0,0,1,-1,1,-1,1,-1,1,-1,49.32652772,-1,49.32652772,0,452.667627,-1,8.150962771,-1,0,-1,0,-1,6.202367292,-1,452.667627,-1,0,-1,0,-1,0,-1,0,-1,0,-1
432009,431410,T2C11821953316814888_StopPoint:T2C3377704015496244*StopPoint:T2C3377704015496218*StopPoint:T2C3377704015495798*StopPoint:T2C3377704015496094*StopPoint:T2C3377704015495261*StopPoint:T2C3377704015495460*StopPoint:T2C3377704015495555*StopPoint:T2C3377704015495423*StopPoint:T2C3377704015495354*StopPoint:T2C3377704015496230*StopPoint:T2C3377704015495240*StopPoint:T2C3377704015495289*StopPoint:T2C3377704015495330*StopPoint:T2C3377704015495444*StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837*StopPoint:T2C3377704015496165*StopPoint:T2C3377704015495734*StopPoint:T2C3377704015496032*StopPoint:T2C3377704015496213*StopPoint:T2C3377704015496066*StopPoint:T2C3377704015496126*StopPoint:T2C3377704015495828*StopPoint:T2C3377704015495375*StopPoint:T2C3377704015495916*StopPoint:T2C3377704015495352*StopPoint:T2C3377704015496128*StopPoint:T2C3377704015495275,0,0,1,-1,1,-1,2,-1,2,-1,46.01428182,-1,46.01428182,0,872.5642752,-1,28.20422658,-1,0,-1,0,-1,11.15289402,-1,872.5642752,-1,0,-1,0,-1,0,-1,0,-1,0,-1
