did,oid,eid,sid,ent,CO2,NOx,VOC,PM
431720,384180,,0,2,13.24256534,0.141041458,0.023313786,0.003261301
431720,384186,,0,2,46.35995626,0.46326115,0.046958272,0.000826549
431720,384192,,0,2,152.3191674,1.521260203,0.15424651,0.00307628
431720,384198,,0,2,33.10172325,0.330825416,0.033539567,0.000586482
431720,384201,,0,2,152.2679278,1.521796922,0.154282009,0.002697818
431720,384210,,0,2,132.4027611,1.323274227,0.134157449,0.002344995
431720,384216,,0,2,205.2306855,2.051117537,0.207945314,0.003636197
431720,384222,,0,2,139.027237,1.389466748,0.140866182,0.002463224
431720,384315,,0,2,361.824335,3.426185691,0.350039674,0.031801858
431720,384321,,0,2,100.5067591,0.951718243,0.097233242,0.008833849
431720,384327,,0,2,321.6216317,3.045498398,0.311146377,0.028268318
431720,384333,,0,2,46.76183224,0.456589825,0.04645772,0.002213041
431720,384336,,0,2,93.03783836,0.921928778,0.093594062,0.002652868
431720,384339,,0,2,140.2865515,1.369775687,0.139373321,0.006639477
431720,384342,,0,2,46.51892423,0.460964422,0.046797032,0.001326435
431720,384345,,0,2,180.4378506,1.761549299,0.179204838,0.008559682
431720,384348,,0,2,132.9112049,1.317041148,0.133705803,0.003789814
431720,384351,,0,2,186.0756605,1.843857298,0.187188111,0.005305753
431720,384354,,0,2,60.33231505,0.588281131,0.059763304,0.002915558
431720,384357,,0,2,46.51894369,0.460964535,0.046797035,0.001326442
431720,384360,,0,2,26.95599238,0.262292434,0.026583007,0.001343209
431720,384363,,0,2,169.2926065,1.591601886,0.154993819,0.012601116
431720,384366,,0,2,33.22779287,0.329260224,0.033426449,0.000947453
431720,384369,,0,2,120.2446222,1.174087581,0.119462695,0.00569065
431720,384372,,0,2,152.8479051,1.514597453,0.153761677,0.00435829
431720,384375,,0,2,66.45558993,0.658520479,0.066852898,0.001894906
431720,384378,,0,2,167.0064148,1.630677177,0.165920409,0.007903677
431720,384381,,0,2,179.4301046,1.77800542,0.18050283,0.005116242
431720,384384,,0,2,327.3325989,3.196127354,0.325204002,0.015491226
431720,384387,,0,2,312.341364,3.095046924,0.314208644,0.00890607
431720,384390,,0,2,354.0536325,3.457035831,0.351751274,0.016755804
431720,384393,,0,2,338.9235545,3.358454812,0.340949794,0.009664022
431720,384396,,0,2,160.326166,1.565450142,0.159283594,0.007587532
431720,384399,,0,2,126.2662967,1.251192969,0.127020616,0.003600535
431720,384402,,0,2,86.84337256,0.847952352,0.086278619,0.004109924
431720,384405,,0,2,93.03789308,0.921929105,0.09359407,0.002652885
431720,384408,,0,2,153.6458942,1.500222946,0.152646774,0.007271383
431720,384411,,0,2,146.2023299,1.448745251,0.147076382,0.004168803
431720,384414,,0,2,447.5772122,4.370214973,0.444666701,0.02118186
431720,384417,,0,2,425.3158551,4.214531713,0.427858572,0.0121274
431720,384420,,0,2,233.8090087,2.282948226,0.232288578,0.011065156
431720,384423,,0,2,315.5110079,3.113873119,0.314711462,0.00993373
431720,384426,,0,2,80.16308577,0.782725089,0.079641798,0.003793767
431720,384513,,0,2,100.4340115,0.947240335,0.096818052,0.009382309
431720,384519,,0,2,107.1296547,1.010389956,0.103272596,0.010007808
431720,384525,,0,2,187.4768658,1.768182245,0.180727039,0.017513655
431720,384531,,0,2,140.231782,1.371032439,0.139474621,0.006401493
431720,384534,,0,2,556.4300946,5.311837906,0.542162355,0.042785927
431720,384537,,0,2,831.2899976,7.933447358,0.809771635,0.064242448
431720,384540,,0,2,140.2335757,1.371043204,0.139474908,0.006402066
431720,384543,,0,2,422.3481274,4.030680691,0.411414538,0.032641497
431720,384546,,0,2,66.78758112,0.652935908,0.066418176,0.003051685
431720,384549,,0,2,134.0783516,1.279357685,0.132986754,0.010393332
431720,384552,,0,2,211.5780361,2.051275048,0.206621865,0.010911552
431720,384555,,0,2,593.2571469,5.021325623,0.449489798,0.103228779
431720,384558,,0,2,179.4188529,1.458082412,0.120460778,0.030466613
431720,384561,,0,2,182.5301002,1.724892562,0.172658933,0.012677302
431720,384564,,0,2,256.2397706,2.439368004,0.248315524,0.020283565
431720,384567,,0,2,355.3970337,3.390457618,0.346037862,0.027624463
431720,384570,,0,2,69.63201838,0.562552973,0.044381917,0.011969202
431720,384573,,0,2,169.7316533,1.244517068,0.086468241,0.04005394
431720,384576,,0,2,67.03942384,0.638971703,0.065230488,0.005296421
431720,384597,,0,2,174.7441462,1.667152263,0.169952359,0.013467783
431720,384600,,0,2,127.2872223,1.200260245,0.122646651,0.011907972
431720,384603,,0,2,100.4359919,0.94725233,0.096818362,0.009382947
431720,384606,,0,2,265.5501223,2.49663676,0.249908371,0.023105247
431720,384609,,0,2,120.5209491,1.13668923,0.116181684,0.011258813
431720,384612,,0,2,261.4897844,1.846058097,0.137019856,0.074048953
431720,384615,,0,2,113.8252397,1.073539212,0.10972713,0.010633291
431720,384618,,0,2,114.1714536,1.089433158,0.115368063,0.014897499
431720,384621,,0,2,133.9120374,1.262987257,0.12909074,0.012509751
431720,384624,,0,2,54.2315504,0.515674561,0.052357898,0.004306312
431720,384627,,0,2,46.86921991,0.442045582,0.04518176,0.004378415
431720,384630,,0,2,253.2332957,2.165171638,0.195354937,0.044485267
431720,384633,,0,2,194.1724652,1.831331591,0.187181575,0.018139141
431720,384636,,0,2,348.6725061,3.329059964,0.339747295,0.026719075
431720,384639,,0,2,181.0205155,1.706481044,0.174309943,0.016965363
431720,384642,,0,2,80.86186083,0.770621446,0.078463531,0.006298264
431720,384645,,0,2,87.04389128,0.820948178,0.083909148,0.008131682
431720,384648,,0,2,206.111621,1.849840634,0.174508648,0.024365475
431720,384651,,0,2,174.0857318,1.641883936,0.167817975,0.016262703
431720,384654,,0,2,153.0665402,1.058785926,0.07460576,0.051228206
431720,384657,,0,2,80.5193543,0.775597802,0.083113934,0.009995524
431720,384660,,0,2,130.3946118,1.022149103,0.083527495,0.026827192
431720,384663,,0,2,186.6215277,1.342672591,0.097256258,0.053871124
431720,384666,,0,2,141.9221106,0.846065644,0.056077265,0.052382074
431720,384669,,0,2,82.76904759,0.768154433,0.079328897,0.014155846
431720,384672,,0,2,57.36085454,0.504666685,0.049104999,0.010989562
431720,384675,,0,2,228.9366348,1.621310217,0.117655105,0.065037828
431720,384678,,0,2,93.85580405,0.896180713,0.09146777,0.007187776
431720,384681,,0,2,133.9146873,1.263003301,0.129091155,0.012510605
431720,384684,,0,2,130.1276726,1.232613876,0.124549816,0.010670476
431720,384687,,0,2,133.9120685,1.262987436,0.129090744,0.012509762
431720,384690,,0,2,129.1721028,1.126885279,0.102167819,0.017631486
431720,384696,,0,2,93.85571326,0.896180151,0.091467754,0.007187749
431720,384798,,0,2,155.3868732,1.101101138,0.077620178,0.039765716
431720,384804,,0,2,247.569171,2.40200294,0.25629488,0.013747101
431720,384810,,0,2,113.7480134,1.103623073,0.11239701,0.00631624
431720,384816,,0,2,107.0570276,1.038704511,0.105785433,0.00594472
431720,384828,,0,2,234.187053,2.272164944,0.250142822,0.01307961
431720,384834,,0,2,274.3334367,2.661679132,0.271075141,0.015233283
431720,384840,,0,2,80.2926736,0.779027785,0.079339058,0.004458511
431720,384843,,0,2,165.8337756,1.643327113,0.166802108,0.004862397
431720,384849,,0,2,179.0954725,1.774861363,0.180151391,0.005236425
431720,384855,,0,2,331.6672474,3.286652459,0.333604168,0.009724787
431720,384864,,0,2,253.4506683,2.303040972,0.217165489,0.025890053
431720,384867,,0,2,88.98640332,0.803177294,0.078190795,0.009457714
431720,384876,,0,2,73.88267545,0.715576608,0.072755667,0.004207691
431720,384879,,0,2,40.18881458,0.389662788,0.039668334,0.002257674
431720,385026,,0,2,112.1007072,1.124976113,0.115644258,0.001782193
431720,385032,,0,2,265.3806046,2.621152065,0.266163641,0.009356587
431720,385038,,0,2,351.6535683,3.472635334,0.352637089,0.012475425
431720,385044,,0,2,272.0808827,2.685618844,0.272737026,0.009802023
431720,385047,,0,2,60.07592663,0.60642373,0.064903756,0.000991933
431720,385050,,0,2,55.0693434,0.526923363,0.05300921,0.003701561
431720,385053,,0,2,166.0255793,1.509186572,0.134767555,0.013108189
431720,385056,,0,2,385.899925,3.46359037,0.329805563,0.043836763
431720,385059,,0,2,138.9827402,1.407842543,0.141803683,0.00011786
431720,385062,,0,2,341.6890703,3.286500423,0.339036142,0.022872984
431720,385065,,0,2,337.2655999,3.194871031,0.312556711,0.021801885
431720,385068,,0,2,127.3676029,1.219047473,0.12438339,0.009351665
431720,385071,,0,2,288.1381128,2.624007578,0.250745089,0.027452051
431720,385074,,0,2,180.9961238,1.732330987,0.176755355,0.013289223
431720,385077,,0,2,212.5424037,1.988557503,0.190147639,0.015645586
431720,385080,,0,2,140.774757,1.347368508,0.137476386,0.010336061
431720,385083,,0,2,59.46410693,0.459412211,0.035414139,0.013143657
431720,385086,,0,2,140.771572,1.34843162,0.137569059,0.010183131
431720,385089,,0,2,198.8900693,1.68532124,0.15181294,0.032331556
431720,385092,,0,2,223.3110462,2.131634808,0.216514555,0.016671602
431720,385095,,0,2,222.6916231,2.106808549,0.214499959,0.01944718
431720,385098,,0,2,257.2832476,2.020084973,0.161855036,0.054792345
431720,385101,,0,2,120.6609645,1.155796217,0.122076803,0.008998614
431720,385104,,0,2,147.4431543,1.398423236,0.142843137,0.012632245
431720,385107,,0,2,107.2288807,1.017020017,0.117871994,0.009665299
431720,385110,,0,2,188.2461876,1.801237977,0.183513334,0.013752837
431720,385113,,0,2,346.535742,2.699184878,0.224820272,0.077555929
431720,385116,,0,2,162.4391833,1.452117865,0.135438874,0.019107281
431720,385119,,0,2,276.8119839,2.336589936,0.209933631,0.044972911
431720,385122,,0,2,107.4581081,1.028607328,0.111609921,0.008744493
431720,385125,,0,2,134.4464946,1.273742677,0.129920212,0.011616695
431720,385128,,0,2,40.72352796,0.388306292,0.039385732,0.003069702
431720,385131,,0,2,187.6610999,1.779848538,0.181801309,0.016079416
431720,385140,,0,2,214.457669,2.034039476,0.207771048,0.018372513
431720,385143,,0,2,127.3341503,1.207710356,0.123364042,0.010908655
431720,385149,,0,2,93.82528887,0.889892622,0.090899842,0.008037994
431720,385152,,0,2,140.7378248,1.334838288,0.136349747,0.012056954
431720,385155,,0,2,140.7378169,1.334838231,0.136349745,0.012056953
431720,385158,,0,2,101.4877056,0.989920572,0.101927107,0.002884885
431720,385161,,0,2,23.65067143,0.185644594,0.02186409,0.006440107
431720,385164,,0,2,126.3289129,1.250285112,0.126953161,0.00379814
431720,385167,,0,2,113.0311304,1.118676121,0.113589669,0.003398338
431720,385170,,0,2,232.1553228,2.301074314,0.233550549,0.006732982
431720,385173,,0,2,72.98508819,0.725914045,0.073651297,0.001737939
431720,385176,,0,2,53.62625981,0.513682154,0.0524071,0.003878968
431720,385179,,0,2,154.141419,1.461965698,0.153298976,0.013205232
431720,385182,,0,2,96.1505902,0.750367422,0.06271847,0.02006988
431720,385185,,0,2,46.92295541,0.449471734,0.045856208,0.003394093
431720,385188,,0,2,73.07899696,0.64777879,0.060367365,0.009443782
431720,385191,,0,2,194.3951758,1.862097714,0.189975736,0.014061254
431720,385194,,0,2,217.6364235,2.053114928,0.208260027,0.019413438
431720,385197,,0,2,214.5050729,2.054728815,0.209628405,0.015515884
431720,385200,,0,2,223.6041859,2.064700702,0.207289582,0.023084876
431720,385203,,0,2,261.672278,2.505677327,0.255523616,0.018987692
431720,385206,,0,2,261.4381564,2.481399219,0.260235582,0.022413624
431720,385209,,0,2,75.73161786,0.718358235,0.072377841,0.005970573
431720,385212,,0,2,350.2249265,2.79290042,0.229429664,0.070577297
431720,385215,,0,2,151.2845516,1.452761622,0.138126996,0.00594373
431720,385230,,0,2,173.7520922,1.542373319,0.142542475,0.021349771
431720,385233,,0,2,156.3483309,1.255553134,0.103196271,0.028991933
431720,385236,,0,2,141.2101595,1.324721719,0.128387259,0.010589227
431720,385239,,0,2,172.0462284,1.269784826,0.091509088,0.044436203
431720,385290,,0,2,87.12205699,0.837051389,0.085364163,0.005954319
431720,385296,,0,2,160.8407381,1.545325748,0.15759538,0.010992593
431720,385302,,0,2,142.3253516,1.361369666,0.13811754,0.010179109
431720,385308,,0,2,60.38046989,0.579881012,0.061329711,0.007212983
431720,385314,,0,2,161.0997798,1.573690546,0.159655738,0.007333659
431720,385320,,0,2,113.5001026,1.111112084,0.112997374,0.00498729
431720,385344,,0,2,106.4081581,0.76787171,0.057366222,0.027705332
431720,385353,,0,2,58.7100717,0.468496875,0.04191439,0.010892489
431720,385359,,0,2,123.9884625,1.219720122,0.125556506,0.006225132
431720,385362,,0,2,203.024316,1.755794252,0.154124456,0.026858239
431720,385368,,0,2,235.5112374,2.190808427,0.210231806,0.019069198
431720,385371,,0,2,40.262947,0.393352641,0.039912141,0.001829319
431720,385377,,0,2,60.1875424,0.588817275,0.059837081,0.002673923
431720,385383,,0,2,8.714068654,0.099473195,0.024731661,0.000294778
431720,385389,,0,2,87.26257471,0.827321558,0.084443413,0.007487135
431720,385392,,0,2,213.376586,1.718541466,0.14251476,0.038849665
431720,385395,,0,2,94.10601976,0.892293159,0.087500824,0.00631501
431720,385398,,0,2,81.36554006,0.768533563,0.078068844,0.007184289
431720,385401,,0,2,67.79861995,0.659647501,0.066624479,0.003284173
431720,385404,,0,2,283.6337159,2.361943537,0.204230355,0.049652105
431720,385410,,0,2,166.8794145,1.633797935,0.166167716,0.007323252
431720,385416,,0,2,127.3374037,1.207970054,0.12338753,0.010875804
431720,385419,,0,2,149.1619182,1.428332246,0.148393931,0.018101591
431720,385470,,0,2,142.7243987,1.355382668,0.137455638,0.011488252
431720,385476,,0,2,301.6798434,2.879193014,0.293879816,0.023299263
431720,385482,,0,2,248.1081154,2.367702107,0.241644208,0.019176218
431720,385488,,0,2,87.15194977,0.831766841,0.086398448,0.006730897
431720,385710,,0,2,187.7119042,1.79149788,0.182858552,0.014497321
431720,385770,,0,2,156.9757322,1.54247816,0.150412815,0.003509454
431720,385773,,0,2,241.324019,2.295855812,0.234430112,0.019671772
431720,385776,,0,2,203.5941358,2.068843772,0.209071227,0
431720,385779,,0,2,80.44133968,0.765285271,0.078143371,0.006557257
431720,385785,,0,2,168.5381253,1.641795239,0.1661124,0.008138571
431720,385788,,0,2,262.1860353,2.404399182,0.229481004,0.025241476
431720,385791,,0,2,213.6183238,2.088307367,0.212250067,0.009817521
431720,385794,,0,2,132.3230927,1.073675538,0.086621197,0.023399322
431720,385797,,0,2,554.7008537,3.631523723,0.244574567,0.17858056
431720,385800,,0,2,79.97640134,0.783167715,0.079630209,0.003523832
431720,385803,,0,2,279.2798849,2.59056775,0.2492646,0.024107847
431720,385806,,0,2,706.4109622,6.936817498,0.704871689,0.028469625
431720,385809,,0,2,214.4603441,2.075566934,0.207403078,0.010841397
431720,385812,,0,2,1246.420046,11.45179592,1.082688007,0.111741757
431720,385815,,0,2,127.4035219,1.236710764,0.125588258,0.006937633
431720,385818,,0,2,478.8267749,4.465795037,0.435268186,0.040668511
431720,385821,,0,2,1205.35477,9.942957974,0.850241805,0.225539037
431720,385824,,0,2,732.2357357,7.179804537,0.729932133,0.03120118
431720,385827,,0,2,274.4464699,2.650021338,0.269994293,0.017004119
431720,385830,,0,2,350.8971223,3.262886403,0.315598671,0.030075834
431720,385833,,0,2,154.7844425,1.491253516,0.151567578,0.00984657
431720,385836,,0,2,264.9747827,2.644791189,0.268188754,0.005126579
431720,385839,,0,2,194.4032499,1.860651837,0.189848345,0.014273612
431720,385842,,0,2,79.49241343,0.793437218,0.080456622,0.001537969
431720,385845,,0,2,80.44258525,0.769923995,0.078557908,0.005906287
431720,385848,,0,2,66.24158706,0.661184076,0.067046785,0.001281129
431720,385854,,0,2,92.74309686,0.925688032,0.093866354,0.001794966
431720,385860,,0,2,465.4037181,3.880717611,0.326970808,0.072856287
431720,385863,,0,2,541.8570167,5.284737732,0.536806483,0.026339386
431720,385866,,0,2,350.8889061,3.362850857,0.334209973,0.021118688
431720,387680,,0,2,106.2890097,1.054185873,0.107005571,0.002909449
431720,387683,,0,2,192.6497535,1.910717366,0.193947743,0.005273677
431720,387875,,0,2,653.9280509,5.089748357,0.402929969,0.140377406
431720,388353,,0,2,172.1289589,1.720292158,0.174405749,0.003049706
431720,388359,,0,2,218.4756677,2.183473232,0.221361828,0.003872171
431720,388362,,0,2,283.3768614,1.953723051,0.130369304,0.077981465
431720,388767,,0,2,1470.039692,12.04153204,0.99784045,0.246810022
431720,388818,,0,2,172.1509529,1.381236997,0.114631869,0.036645142
431720,389544,,0,2,206.4116449,1.552746085,0.116974153,0.050773288
431720,389972,,0,2,219.5095588,2.174343855,0.220647328,0.006319786
431720,389975,,0,2,161.5494473,1.578674976,0.160241627,0.007197992
431720,390101,,0,2,119.6200833,1.185337041,0.120335223,0.003410831
431720,390104,,0,2,80.12787976,0.673949785,0.057534198,0.013081719
431720,390912,,0,2,247.7372753,2.336526396,0.238817863,0.02314305
431720,391042,,0,2,113.5643634,1.10886045,0.112825876,0.005374506
431720,391672,,0,2,318.1503022,2.624410874,0.222250586,0.050982818
431720,392207,,0,2,134.3736381,1.277324881,0.130287796,0.011025422
431720,392310,,0,2,265.3120485,1.868855768,0.125682024,0.068981487
431720,392676,,0,2,134.0199369,1.029648572,0.077386831,0.034204602
431720,393439,,0,2,194.7177564,1.484289324,0.113274623,0.046969146
431720,397028,,0,2,134.0661759,1.284159727,0.131013648,0.009704441
431720,397713,,0,2,237.0001015,1.740009991,0.129969527,0.064208665
431720,397996,,0,2,291.8020547,2.715828817,0.272730512,0.029741619
431720,397999,,0,2,216.815996,1.916896137,0.180631908,0.030249002
431720,398131,,0,2,453.1873667,4.433334111,0.450861425,0.020600856
431720,398173,,0,2,222.1955803,1.450721821,0.100372495,0.070852092
431720,398176,,0,2,308.5067471,2.945329061,0.300555617,0.023657879
431720,398220,,0,2,125.4928505,1.117501324,0.105126374,0.014616255
431720,398275,,0,2,195.9147919,1.348413772,0.087154467,0.055751388
431720,398281,,0,2,215.6803139,1.532375399,0.108370304,0.061456736
431720,398493,,0,2,180.9121676,1.713092848,0.175019837,0.015900928
431720,398496,,0,2,704.4132521,6.117750829,0.541343485,0.092012568
431720,399090,,0,2,360.7338909,3.522262913,0.35838809,0.017071954
431720,399249,,0,2,120.0620048,1.051630904,0.095549809,0.015825764
431720,399252,,0,2,168.1082712,1.174253147,0.0803449,0.048970484
431720,399968,,0,2,100.2038566,0.978406356,0.099552247,0.004742208
431720,400046,,0,2,133.2627748,0.847877675,0.057889755,0.04821563
431720,400137,,0,2,154.1598336,1.35812642,0.120565573,0.017838411
431720,400140,,0,2,126.9248849,1.239314719,0.126099513,0.006006797
431720,400146,,0,2,475.7177242,3.764173377,0.300740392,0.098314409
431720,400296,,0,2,169.4025895,1.590968924,0.154938541,0.013080852
431720,400557,,0,2,168.0277099,1.26243506,0.09174486,0.035104549
431720,401157,,0,2,259.9505861,2.054262653,0.163135131,0.048853285
431720,401241,,0,2,351.6206102,3.483092439,0.353563873,0.010472852
431720,401461,,0,2,307.4151052,2.215862969,0.163473453,0.080828572
431720,402641,,0,2,401.1531869,3.904783753,0.397490864,0.020589631
431720,402644,,0,2,167.5424384,1.609714343,0.164161855,0.011450618
431720,402647,,0,2,314.9881755,3.026312377,0.308625523,0.021530011
431720,402650,,0,2,315.4286684,3.003806972,0.303101941,0.02351724
431720,402817,,0,2,201.0509218,1.931657182,0.196994225,0.013740741
431720,402820,,0,2,203.6527977,1.801469703,0.165491655,0.027015149
431720,402823,,0,2,255.3293171,2.480552642,0.251940703,0.013455078
431720,409584,,0,2,281.0419303,2.725993914,0.277636476,0.015709277
431720,431609,,0,2,80.43955174,0.770494924,0.078608166,0.005822613
431720,431610,,0,2,99.68340499,0.98778088,0.110139904,0.00284236
431720,431624,,0,2,86.84333869,0.847952138,0.086278612,0.004109915
431720,431627,,0,2,107.2474027,1.028150688,0.104883117,0.007641647
431720,379581,,2,2,172.2336408,1.719114467,0.174322695,0.003332286
431720,379586,,2,2,6.624370102,0.066119783,0.006704719,0.000128165
431720,379596,,2,2,93.84996592,0.898246434,0.091650943,0.006890749
431720,379616,,2,2,19.87322407,0.198360018,0.020114175,0.000384532
431720,379634,,2,2,500.0350579,4.332930696,0.391778332,0.073431762
431720,379637,,2,2,180.996145,1.732331116,0.176755358,0.01328923
431720,379650,,2,2,6.70169751,0.064388574,0.006566474,0.000458025
431720,379657,,2,2,100.5254675,0.965828632,0.098497114,0.006870373
431720,379671,,2,2,439.1934689,2.927229501,0.197038803,0.1416554
431720,379673,,2,2,847.5183347,8.297354372,0.858360534,0.037322435
431720,379679,,2,2,26.81427634,0.256641844,0.030533464,0.001968785
431720,379697,,2,2,215.8528875,2.023347278,0.195743433,0.016367069
431720,379700,,2,2,176.4007044,1.696860001,0.171782186,0.011230179
431720,379900,,2,2,209.1386896,1.925959964,0.198139964,0.020725059
431720,379901,,2,2,222.5959901,1.992662768,0.201331895,0.024999552
431720,379906,,2,2,81.88756103,0.781292178,0.081881701,0.005995511
431720,379913,,2,2,340.5109079,3.325144757,0.337991624,0.016146228
431720,379916,,2,2,423.8691949,3.916393072,0.398947469,0.040240718
431720,379957,,2,2,294.2022146,2.839461534,0.295942794,0.018495673
431720,379959,,2,2,133.4666577,1.252445506,0.12505764,0.011781109
431720,380009,,2,2,544.2067699,4.492006544,0.38435358,0.093375631
431720,380038,,2,2,268.3838905,2.604701297,0.264431747,0.014642948
431720,380049,,2,2,294.9566423,2.823057848,0.28804576,0.021656515
431720,380055,,2,2,552.4474606,5.416994874,0.557317834,0.023547688
431720,380069,,2,2,432.9162571,4.251138671,0.449186125,0.017552997
431720,380070,,2,2,94.90385448,0.922519391,0.09320999,0.004718994
431720,380072,,2,2,399.669234,3.912102375,0.440076671,0.019127608
431720,380073,,2,2,293.4082676,2.873225247,0.292004078,0.012987111
431720,380082,,2,2,676.2556296,5.451824059,0.442086317,0.124330037
431720,380085,,2,2,427.2040039,4.15355879,0.422684006,0.022821792
431720,380086,,2,2,1080.495199,10.38513513,1.057851097,0.072941971
431720,380092,,2,2,33.12185032,0.330598915,0.033523595,0.000640823
431720,380115,,2,2,99.99339102,0.978001292,0.099466231,0.004564439
431720,380118,,2,2,669.1332014,5.908509235,0.61221579,0.085930239
431720,380135,,2,2,113.9947992,1.087588183,0.111000877,0.008848466
431720,380205,,2,2,662.6908981,4.761616768,0.348361888,0.170148549
431720,380211,,2,2,174.3039765,1.66353415,0.169797238,0.013461817
431720,380239,,2,2,280.448555,2.704754812,0.290035008,0.01796975
431720,380242,,2,2,373.4904319,3.639400209,0.370304361,0.018905333
431720,380256,,2,2,296.5578243,2.860676368,0.290109366,0.018273776
431720,380257,,2,2,994.1805198,9.734365501,0.977634161,0.038566322
431720,380263,,2,2,401.2898903,3.920387803,0.398062208,0.018609151
431720,380280,,2,2,105.9423645,1.048060004,0.112675544,0.003383648
431720,380283,,2,2,543.3064656,5.414791008,0.548889482,0.011894396
431720,380314,,2,2,133.999098,1.354279093,0.163971074,0.002200893
431720,380315,,2,2,185.8504661,1.509544284,0.125178679,0.034884795
431720,380316,,2,2,361.9850055,3.465958261,0.360194266,0.026388055
431720,380322,,2,2,248.2492559,2.434860491,0.250687072,0.010142464
431720,380335,,2,2,198.2520959,1.690683057,0.172799412,0.03670292
431720,380341,,2,2,25.15697852,0.254863905,0.059399223,0.005756963
431720,380351,,2,2,13.78160727,0.102296249,0.007350716,0.003380578
431720,380352,,2,2,104.3646446,0.69903956,0.051154679,0.032432655
431720,380353,,2,2,49.22463067,0.426495498,0.050583654,0.012370008
431720,380354,,2,2,192.013093,1.486519173,0.117252078,0.055549969
431720,380365,,2,2,65.61430154,0.667002354,0.067432269,0
431720,380366,,2,2,167.5861243,1.594344315,0.162798689,0.013660953
431720,380367,,2,2,135.9033389,1.242309733,0.126886319,0.014357299
431720,380373,,2,2,509.4144024,3.672252854,0.253432103,0.130362559
431720,380390,,2,2,33.12615405,0.294272061,0.027172106,0.004037656
431720,380393,,2,2,167.1493088,1.627006007,0.165621527,0.008579716
431720,380435,,2,2,66.91058654,0.649189986,0.066115887,0.003715432
431720,380439,,2,2,278.3991707,2.72354746,0.282797592,0.012973526
431720,380442,,2,2,383.2825068,3.558776907,0.349247512,0.033033276
431720,380462,,2,2,112.7715678,0.924577755,0.076975214,0.020086425
431720,380528,,2,2,66.4889033,0.658044807,0.078977971,0.001999022
431720,380529,,2,2,675.8178134,5.321017464,0.423719636,0.140644435
431720,380535,,2,2,26.84472762,0.265751646,0.02682919,0.000734322
431720,380546,,2,2,71.65523871,0.716294438,0.076802805,0.001870152
431720,380552,,2,2,429.1740423,3.899208568,0.360084395,0.039154686
431720,380558,,2,2,6.568171153,0.066671027,0.010386104,0
431720,380578,,2,2,344.4768199,2.77723376,0.228302727,0.062675222
431720,380599,,2,2,393.6243896,2.95120571,0.227891674,0.088249266
431720,380601,,2,2,148.1823126,1.186557495,0.094167159,0.027384393
431720,380610,,2,2,87.81629891,0.870934745,0.091490539,0.004461091
431720,380620,,2,2,266.9371443,2.04091227,0.151665256,0.054475383
431720,380631,,2,2,250.5455816,2.104545437,0.180279305,0.037903751
431720,380638,,2,2,427.9604717,4.195051101,0.449983367,0.019760124
431720,380647,,2,2,146.4053954,1.296659047,0.120735334,0.019001612
431720,380661,,2,2,30.85990955,0.318696885,0.054036826,0.001590906
431720,380664,,2,2,21.07642316,0.203520275,0.020184449,0.001050581
431720,380675,,2,2,61.54516554,0.586593247,0.060000264,0.002813201
431720,380676,,2,2,628.2181746,6.193330049,0.631840143,0.024103303
431720,380685,,2,2,20.11172391,0.191690901,0.019569131,0.001588891
431720,380693,,2,2,55.10555076,0.560190954,0.059182178,0.001664715
431720,380705,,2,2,68.08738254,0.556396235,0.060712674,0.012704628
431720,380788,,2,2,13.13297419,0.133321968,0.013481629,0
431720,380804,,2,2,79.1674287,0.537448554,0.036740506,0.023300044
431720,380840,,2,2,313.5690879,3.098570308,0.313782389,0.009852171
431720,380843,,2,2,264.8711727,1.811508937,0.127439602,0.077625199
431720,380861,,2,2,305.1481792,3.023609035,0.306906268,0.008976864
431720,380864,,2,2,53.08006071,0.527937469,0.053564579,0.001263954
431720,380878,,2,2,341.0785877,3.222815456,0.323052087,0.027728152
431720,380879,,2,2,197.4697693,1.581649285,0.130486561,0.043277538
431720,380889,,2,2,200.2486132,1.96051836,0.216428354,0.008785641
431720,380952,,2,2,108.3358571,0.870567528,0.070528927,0.020914799
431720,380977,,2,2,260.2407165,1.970957525,0.149900877,0.06035427
431720,380993,,2,2,42.97323547,0.385154875,0.037858396,0.006224983
431720,381012,,2,2,127.3547886,1.208073592,0.123390115,0.010881615
431720,381025,,2,2,100.1232106,0.980252757,0.099699961,0.00439245
431720,381030,,2,2,14.0589697,0.14129792,0.022334509,0.001440458
431720,381033,,2,2,153.8397819,1.504914336,0.15292107,0.006842569
431720,381046,,2,2,99.68340448,0.987780877,0.100279353,0.002842359
431720,381060,,2,2,213.7682458,2.087267005,0.21237813,0.010116717
431720,381103,,2,2,98.57923545,0.931956466,0.104926258,0.011098758
431720,381121,,2,2,108.1538593,1.086157327,0.133738781,0.000660256
431720,381131,,2,2,17.82411195,0.123864838,0.011272903,0.005981785
431720,381133,,2,2,69.18185412,0.453633001,0.028635392,0.022792225
431720,381134,,2,2,21.03403397,0.14332383,0.014378854,0.005669784
431720,381136,,2,2,60.54004372,0.404635636,0.026321298,0.020330801
431720,381162,,2,2,228.8317822,1.580528793,0.106634443,0.064084004
431720,381172,,2,2,232.4289435,1.957054336,0.164520274,0.034098976
431720,381221,,2,2,80.30170772,0.779082573,0.079340534,0.00446133
431720,381267,,2,2,182.5990016,1.600355608,0.147629222,0.025259305
431720,381277,,2,2,93.85578283,0.896180583,0.091467766,0.00718777
