datetime;predefinedLocationReference;averageVehicleSpeed;travelTime;travelTimeReliability;trafficStatus;func_class;geo_point_2d;denomination;Geo Shape;id
2021-08-09T08:17:00+02:00;44663;6;7;0;freeFlow;666;48.1099779806,-1.6622695948;Avenue Sergent Maginot;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6623430837, 48.1099779526], [-1.6621961059, 48.1099780086]]]}";964
2021-08-09T08:17:00+02:00;44684_D;40;3;60;freeFlow;666;48.1074242541,-1.67223410088;Rue Saint-Hélier;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6724284536, 48.1074897032], [-1.6720397482, 48.1073588049]]]}";965
2021-08-09T08:17:00+02:00;44684_G;42;3;0;freeFlow;666;48.1075206809,-1.67216170785;Rue Saint-Hélier;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6719673549, 48.1074552316], [-1.6723560608, 48.1075861302]]]}";966
2021-08-09T08:17:00+02:00;44685_D;51;8;0;freeFlow;666;48.1071146798,-1.67132963354;Rue Saint-Hélier;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6720405064, 48.1073590636], [-1.6707802378, 48.1069234205], [-1.6707652778, 48.1069194594], [-1.6706133247, 48.1068905808]]]}";967
2021-08-09T08:17:00+02:00;44685_G;51;8;0;freeFlow;666;48.1072154431,-1.67127042841;Rue Saint-Hélier;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.670569333, 48.1069944115], [-1.6707135097, 48.1070218122], [-1.6719665967, 48.1074549729]]]}";968
2021-08-09T08:17:00+02:00;44694_D;16;37;38;congested;666;48.1152847835,-1.65749827126;Boulevard de Metz;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6569633098, 48.1146179586], [-1.6580332328, 48.1159516084]]]}";969
2021-08-09T08:17:00+02:00;44694_G;50;12;0;freeFlow;666;48.1152337054,-1.65764025557;Boulevard de Metz;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6581752184, 48.1159005296], [-1.6571052928, 48.1145668812]]]}";970
2021-08-09T08:17:00+02:00;44695_D;8;13;38;congested;666;48.1160742701,-1.6581310859;Boulevard de Metz;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6580331431, 48.1159514962], [-1.6582290287, 48.1161970439]]]}";971
2021-08-09T08:17:00+02:00;44695_G;52;2;0;freeFlow;666;48.1160234155,-1.65827325115;Boulevard de Metz;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6583711942, 48.1161461892], [-1.6581753081, 48.1159006418]]]}";972
2021-08-09T08:17:00+02:00;44711_D;49;13;35;freeFlow;666;48.1126016274,-1.65626083909;Boulevard de Strasbourg;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6560131425, 48.1118455322], [-1.6565085357, 48.1133577226]]]}";973
2021-08-09T08:17:00+02:00;44711_G;52;12;0;freeFlow;666;48.1125784991,-1.65641826286;Boulevard de Strasbourg;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6566659617, 48.113334594], [-1.656170564, 48.1118224042]]]}";974
2021-08-09T08:17:00+02:00;44712_D;49;5;35;freeFlow;666;48.1136234776,-1.65660384192;Boulevard de Strasbourg;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6565088924, 48.1133587621], [-1.6566987915, 48.1138881932]]]}";975
2021-08-09T08:17:00+02:00;44712_G;47;5;0;freeFlow;666;48.11359827,-1.65676055537;Boulevard de Strasbourg;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6568555057, 48.1138629854], [-1.656665605, 48.1133335546]]]}";976
2021-08-09T08:17:00+02:00;44713_D;13;2;0;freeFlow;666;48.1103246616,-1.65551649319;Boulevard de Strasbourg;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6555086224, 48.1102945804], [-1.6555243639, 48.1103547429]]]}";977
2021-08-09T08:17:00+02:00;44713_G;13;2;0;freeFlow;666;48.110306033,-1.65567523508;Boulevard de Strasbourg;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6556831059, 48.1103361142], [-1.6556673642, 48.1102759517]]]}";978
2021-08-09T08:17:00+02:00;44714_D;54;1;0;freeFlow;666;48.1117757048,-1.65598962314;Boulevard de Strasbourg;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6559660009, 48.1117055677], [-1.6560132453, 48.1118458418]]]}";979
2021-08-09T08:17:00+02:00;44714_G;54;1;0;freeFlow;666;48.1117519576,-1.65614683878;Boulevard de Strasbourg;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6561704612, 48.1118220946], [-1.6561232164, 48.1116818206]]]}";980
2021-08-09T08:17:00+02:00;44727;37;5;60;heavy;;;;;
2021-08-09T08:17:00+02:00;44851_D;43;13;32;freeFlow;666;48.1164228892,-1.71091144594;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7099391343, 48.1165279532], [-1.7102664217, 48.1164360839], [-1.711894084, 48.1163850084]]]}";981
2021-08-09T08:17:00+02:00;44851_G;50;11;0;freeFlow;666;48.116316909,-1.71087622806;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7118865375, 48.1162771969], [-1.7102446401, 48.116328719], [-1.7102172558, 48.1163328558], [-1.7098768231, 48.1164284149]]]}";982
2021-08-09T08:17:00+02:00;44852_D;50;9;32;freeFlow;666;48.1163580873,-1.71276531105;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7118940248, 48.1163850102], [-1.7136365973, 48.1163311644]]]}";983
2021-08-09T08:17:00+02:00;44852_G;52;9;0;freeFlow;666;48.1162502722,-1.71275788127;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7136291657, 48.1162233493], [-1.7118865968, 48.116277195]]]}";984
2021-08-09T08:17:00+02:00;44854_D;45;2;32;freeFlow;666;48.1163302155,-1.71376050479;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7136338338, 48.116331218], [-1.7138871758, 48.1163292131]]]}";985
2021-08-09T08:17:00+02:00;44854_G;72;1;0;freeFlow;666;48.1162222932,-1.71375860006;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7138852708, 48.1162212907], [-1.7136319293, 48.1162232957]]]}";986
2021-08-09T08:17:00+02:00;44855_D;44;8;32;freeFlow;666;48.1162776778,-1.7156301228;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7149416491, 48.1162994684], [-1.7163185965, 48.1162558871]]]}";987
2021-08-09T08:17:00+02:00;44855_G;51;7;0;freeFlow;666;48.1161698682,-1.71562251298;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7163109852, 48.1161480776], [-1.7149340407, 48.1161916589]]]}";988
2021-08-09T08:17:00+02:00;44868;89;8;100;freeFlow;666;48.1243347627,-1.71699434901;Route nationale 136;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.717565281, 48.123837802], [-1.717421912, 48.1239801094], [-1.7170382811, 48.1242898737], [-1.7169048273, 48.1243978923], [-1.7167434271, 48.1245373339], [-1.7166404481, 48.1246459947], [-1.7164273154, 48.124836397]]]}";989
2021-08-09T08:17:00+02:00;44873;64;4;40;freeFlow;666;48.1190970907,-1.71859604616;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7189652326, 48.1192548288], [-1.7187150381, 48.1191448776], [-1.7185123349, 48.1190651438], [-1.7182274767, 48.1189379367]]]}";990
2021-08-09T08:17:00+02:00;44874;85;4;55;freeFlow;666;48.1192534699,-1.71918863897;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7193089385, 48.118838316], [-1.7190683394, 48.1196686237]]]}";991
2021-08-09T08:17:00+02:00;44875;68;6;7;freeFlow;666;48.1201990943,-1.71899588279;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7190683394, 48.1196686237], [-1.7189998423, 48.1199034783], [-1.7189797167, 48.1199699143], [-1.7189613831, 48.120081322], [-1.7189534045, 48.1201750036], [-1.7189719493, 48.120373206], [-1.7190139527, 48.1205777447], [-1.7190377915, 48.1207352704]]]}";992
2021-08-09T08:17:00+02:00;44877;62;7;57;freeFlow;666;48.1202034809,-1.719201512;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7190683394, 48.1196686237], [-1.7190620204, 48.1198391887], [-1.7190575959, 48.1199812263], [-1.7190685582, 48.1200818801], [-1.7191132515, 48.1201981806], [-1.7191734117, 48.1203011409], [-1.7192488657, 48.1203844602], [-1.7193539607, 48.1204843148], [-1.719453029, 48.1205668451], [-1.71955621, 48.1206291409]]]}";993
2021-08-09T08:17:00+02:00;44878;67;14;7;freeFlow;666;48.1217185202,-1.72055042905;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7192450277, 48.122668737], [-1.7194450141, 48.1224421383], [-1.7195746678, 48.1222793545], [-1.7196644636, 48.1221752866], [-1.7197426693, 48.1221092702], [-1.7198393089, 48.1220388027], [-1.7200170406, 48.121932387], [-1.7202363042, 48.1218092179], [-1.7206105785, 48.1216181403], [-1.7209747383, 48.1214400919], [-1.7215310195, 48.1212114424], [-1.7218890287, 48.1210779777], [-1.7220215112, 48.1210065771]]]}";994
2021-08-09T08:17:00+02:00;44879;85;12;55;freeFlow;666;48.1171798914,-1.71937867173;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7191605822, 48.1155133869], [-1.7192464816, 48.1160079014], [-1.7192947086, 48.1162863454], [-1.7193450768, 48.116576416], [-1.7194495913, 48.1171904636], [-1.7194984535, 48.1175875568], [-1.7194950822, 48.1179388551], [-1.7194709914, 48.1182196363], [-1.7194417809, 48.1184165547], [-1.7193893854, 48.1185998267], [-1.7193089385, 48.118838316]]]}";995
2021-08-09T08:17:00+02:00;44880;99;21;100;freeFlow;666;48.123574252,-1.71811113837;Rocade Ouest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.719722558, 48.1217499249], [-1.7194677487, 48.1221757902], [-1.7191828718, 48.122581983], [-1.7189939778, 48.1228164513], [-1.7188311858, 48.1230038019], [-1.7185642148, 48.1232807609], [-1.7184003273, 48.1234238215], [-1.7175519499, 48.1241568878], [-1.7171696201, 48.1244514606], [-1.7167483348, 48.1247780471], [-1.7162659285, 48.1251834505]]]}";996
2021-08-09T08:17:00+02:00;44882;98;12;100;freeFlow;666;48.1207839785,-1.72003355352;Rocade Ouest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.719722558, 48.1217499249], [-1.719839698, 48.121480013], [-1.7199648645, 48.1211302041], [-1.720101076, 48.1206614466], [-1.7201639684, 48.1203194197], [-1.7202047018, 48.1200269897], [-1.7202323163, 48.1197885678]]]}";997
2021-08-09T08:17:00+02:00;44884;92;14;60;freeFlow;666;48.1260588113,-1.71486574486;Route nationale 136;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7164273154, 48.124836397], [-1.7155744301, 48.1254971829], [-1.7146052559, 48.1262568032], [-1.7137068628, 48.1269826956], [-1.7133065351, 48.1272840286]]]}";998
2021-08-09T08:17:00+02:00;44897_D;44;5;32;freeFlow;666;48.1163106676,-1.71450894097;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7140769246, 48.1163218469], [-1.7149409574, 48.1162994883]]]}";999
2021-08-09T08:17:00+02:00;44897_G;47;5;0;freeFlow;666;48.1162028182,-1.71450271702;Rue de Vezin;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7149347325, 48.116191639], [-1.7140707015, 48.1162139975]]]}";1000
2021-08-09T08:17:00+02:00;44900;89;17;60;freeFlow;666;48.1224187472,-1.7186991483;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7190377915, 48.1207352704], [-1.7191610145, 48.1210978636], [-1.7192200812, 48.1212873745], [-1.7192533753, 48.1214482067], [-1.7192529217, 48.1215696939], [-1.7192485019, 48.1217066626], [-1.7192168143, 48.1218677283], [-1.7191630519, 48.1220214097], [-1.7191183425, 48.1221034425], [-1.7190552516, 48.1222302032], [-1.7189787139, 48.1223556233], [-1.7188965445, 48.1224812745], [-1.7187067013, 48.1227303791], [-1.7184560755, 48.1230418102], [-1.7182440712, 48.1232502823], [-1.7180952655, 48.1233890292], [-1.7179436321, 48.1235248281], [-1.7177964248, 48.1236501727], [-1.7176347033, 48.1237845827], [-1.717565281, 48.123837802]]]}";1001
2021-08-09T08:17:00+02:00;44901;46;34;45;freeFlow;666;48.1176481487,-1.71793396724;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7191605822, 48.1155133869], [-1.7192144594, 48.116007954], [-1.7192883724, 48.1165758596], [-1.7193344678, 48.1171265243], [-1.7193018388, 48.1172816817], [-1.7192634932, 48.1173729152], [-1.7191991544, 48.1174609802], [-1.7190518449, 48.1175938107], [-1.7189090783, 48.1176836522], [-1.7187291477, 48.1177850207], [-1.7186050981, 48.1178470607], [-1.7184155508, 48.1179374694], [-1.7182122903, 48.1180397943], [-1.7180051249, 48.1181465142], [-1.7178061503, 48.1182501043], [-1.717673266, 48.1183082704], [-1.7175219921, 48.1183698941], [-1.7173708015, 48.1184133119], [-1.7172264234, 48.1184517643], [-1.7170314015, 48.1184823817], [-1.7168728593, 48.1184910476], [-1.7167181389, 48.1184900047], [-1.7165818623, 48.1184787437], [-1.7163774335, 48.1184491919], [-1.7161842089, 48.1184097187], [-1.7152843756, 48.1182147877]]]}";1002
2021-08-09T08:17:00+02:00;44902_D;50;33;0;freeFlow;666;48.1165149379,-1.72284735333;le Champeaux;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7198392082, 48.1161994329], [-1.7206895063, 48.1162548987], [-1.7215252688, 48.1163228095], [-1.7222793446, 48.1163867382], [-1.7230772265, 48.1164604959], [-1.7234370139, 48.1165027464], [-1.7236147977, 48.1165354119], [-1.7241419232, 48.116665651], [-1.724146265, 48.1166666308], [-1.7246289481, 48.116765414], [-1.725055741, 48.1168802705], [-1.7250587969, 48.116881045], [-1.7258194023, 48.1170621159]]]}";1003
2021-08-09T08:17:00+02:00;44902_G;50;33;0;freeFlow;666;48.1164096881,-1.7228822698;le Champeaux;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7258733939, 48.1169604214], [-1.7251143294, 48.1167797175], [-1.7246858535, 48.1166644081], [-1.7246793556, 48.116662872], [-1.7241955672, 48.1165638626], [-1.7236673515, 48.1164333542], [-1.7236607787, 48.1164319412], [-1.7234760005, 48.1163979905], [-1.723468596, 48.1163968781], [-1.723103622, 48.1163540186], [-1.7231007218, 48.1163537144], [-1.7223009378, 48.1162797809], [-1.7223000383, 48.1162797012], [-1.7215453065, 48.1162157168], [-1.7215448914, 48.1162156824], [-1.7207079766, 48.116147678], [-1.7207060814, 48.1161475392], [-1.7198548362, 48.1160920116]]]}";1004
2021-08-09T08:17:00+02:00;44905;67;10;57;freeFlow;666;48.1208838937,-1.723614357;Porte de Brest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7220215112, 48.1210065771], [-1.722607192, 48.1208271766], [-1.7227609688, 48.12078698], [-1.7229898202, 48.1207480252], [-1.7231468871, 48.1207334645], [-1.7232771822, 48.1207336999], [-1.7234177072, 48.1207442382], [-1.7236105496, 48.1207705594], [-1.7239500392, 48.1208412994], [-1.7252132421, 48.1211321118]]]}";1005
2021-08-09T08:17:00+02:00;44920;80;3;100;freeFlow;666;48.1050910984,-1.71700835555;Rocade Ouest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7170231734, 48.1051479344], [-1.7169935376, 48.1050342624]]]}";1006
2021-08-09T08:17:00+02:00;44930;34;5;7;heavy;666;48.102630346,-1.71511198969;Porte de Cleunay;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7151191928, 48.1023991898], [-1.7150690183, 48.1025066768], [-1.7150611389, 48.102576475], [-1.7150708776, 48.1026447396], [-1.7151048864, 48.1027062417], [-1.7151500307, 48.10276152], [-1.7152398784, 48.1028260483]]]}";1007
2021-08-09T08:17:00+02:00;44931;96;7;0;freeFlow;666;48.1036064249,-1.71614509164;Porte de Cleunay;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7152398784, 48.1028260483], [-1.7153746312, 48.1028593587], [-1.715479572, 48.1028888456], [-1.7155625045, 48.1029159912], [-1.7156873399, 48.1029629543], [-1.7157593755, 48.1030033424], [-1.7158590305, 48.1030691801], [-1.7159413382, 48.1031306831], [-1.7160216962, 48.1032047013], [-1.7160845373, 48.1032754732], [-1.7161512113, 48.1033616769], [-1.7162212512, 48.1034802723], [-1.7162976384, 48.1036270822], [-1.7163487512, 48.1037667288], [-1.7165022387, 48.1041196118], [-1.7167034886, 48.1047181582]]]}";1008
2021-08-09T08:17:00+02:00;44934;90;23;0;freeFlow;666;48.1019053702,-1.71567695424;Rocade Ouest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7143081441, 48.0992440813], [-1.7146990702, 48.0998107016], [-1.7151009203, 48.1005099658], [-1.7154027413, 48.1011141205], [-1.7157610837, 48.1018655393], [-1.7159486956, 48.1023254256], [-1.7161368391, 48.1027940306], [-1.7163706553, 48.1034736924], [-1.7164587128, 48.1037731209], [-1.7167034886, 48.1047181582]]]}";1009
2021-08-09T08:17:00+02:00;44939;89;53;60;freeFlow;666;48.1205850972,-1.71906904949;Rocade Ouest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7191605822, 48.1155133869], [-1.7192981887, 48.1160009133], [-1.7193821537, 48.1162772599], [-1.7198061133, 48.1181318114], [-1.7199741039, 48.1189437489], [-1.7200215157, 48.1192132152], [-1.720049982, 48.1194271402], [-1.7200567974, 48.1197441389], [-1.7200283216, 48.1200651992], [-1.7200027894, 48.1203096351], [-1.7199543941, 48.1205895216], [-1.7198641519, 48.1209400598], [-1.7197747351, 48.1211893703], [-1.7196243816, 48.1215330938], [-1.719370294, 48.1220329999], [-1.7192846148, 48.1221820439], [-1.719202263, 48.1223071621], [-1.7188799848, 48.1227370559], [-1.718708382, 48.1229310756], [-1.7184792356, 48.1231713395], [-1.7183282986, 48.1233029653], [-1.718205093, 48.123418495], [-1.7180793531, 48.1235357504], [-1.717957905, 48.1236381417], [-1.7178178718, 48.1237580557], [-1.7177097892, 48.1238462017], [-1.7175724336, 48.1239630319], [-1.7174367382, 48.1240744773], [-1.7172434013, 48.1242252319], [-1.7166155961, 48.1247215349], [-1.7164273154, 48.124836397]]]}";1010
2021-08-09T08:17:00+02:00;44942;56;20;75;freeFlow;666;48.1093208573,-1.71859872351;Porte de Lorient;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.718370105, 48.1110616659], [-1.7183415977, 48.1106280533], [-1.7182838206, 48.1103230578], [-1.7182768344, 48.1100834707], [-1.7182982605, 48.10994265], [-1.7183311808, 48.109861281], [-1.7183637782, 48.1097778528], [-1.718524939, 48.1095025297], [-1.7186643562, 48.1093028003], [-1.7187341913, 48.109167562], [-1.7188045375, 48.1089996827], [-1.7188448355, 48.1088680895], [-1.7188756691, 48.1087168802], [-1.7188439815, 48.1077986037], [-1.7188262896, 48.1075670251]]]}";1011
2021-08-09T08:17:00+02:00;44943;37;16;60;heavy;666;48.1082380878,-1.71706352324;Porte de Lorient;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7173805841, 48.107546245], [-1.7173534507, 48.1079291558], [-1.7173691163, 48.1081430658], [-1.7173528017, 48.1082912458], [-1.7173084025, 48.1083780416], [-1.7172434602, 48.1084432427], [-1.7171839714, 48.1084856924], [-1.717112303, 48.1085185495], [-1.7170135049, 48.1085401745], [-1.7169246828, 48.1085487746], [-1.7168080414, 48.1085386016], [-1.7167042262, 48.1085053747], [-1.7166182196, 48.1084638479], [-1.7165612018, 48.1084112197], [-1.7165177877, 48.1083455081], [-1.7165059662, 48.1082559729], [-1.7165145407, 48.1081540669]]]}";1012
2021-08-09T08:17:00+02:00;44948;92;8;100;freeFlow;666;48.1185046019,-1.72004246171;Rocade Ouest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7202323163, 48.1197885678], [-1.7202325255, 48.1194645225], [-1.7201878031, 48.119180348], [-1.7201470862, 48.118938451], [-1.719967395, 48.1181178027], [-1.7198466425, 48.1175602001], [-1.7197903397, 48.1172273906]]]}";1013
2021-08-09T08:17:00+02:00;44961;17;19;86;congested;666;48.1077568625,-1.71677125174;Porte de Lorient;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7165145407, 48.1081540669], [-1.7166183515, 48.1079413488], [-1.716891554, 48.1075447676], [-1.7171163626, 48.107455055]]]}";1014
2021-08-09T08:17:00+02:00;44962;32;8;0;freeFlow;666;48.1078278609,-1.71650656436;Porte de Lorient;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7165145407, 48.1081540669], [-1.7165083585, 48.107964368], [-1.7165148039, 48.1076508802], [-1.7165030571, 48.1075798146], [-1.7164439438, 48.107524769]]]}";1015
2021-08-09T08:17:00+02:00;44963;26;4;60;congested;666;48.107446212,-1.71617257336;Route nationale 24;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7160144188, 48.1074685532], [-1.7163307279, 48.1074238709]]]}";1016
2021-08-09T08:17:00+02:00;44966;90;12;75;freeFlow;666;48.1094275203,-1.71797842665;Rocade Ouest;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.718370105, 48.1110616659], [-1.7182646821, 48.1106888803], [-1.7176833652, 48.1081572047], [-1.7176373067, 48.1077831541]]]}";1017
2021-08-09T08:17:00+02:00;44974;62;2;60;freeFlow;666;48.1074244984,-1.71740276398;Route nationale 24;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.7171163626, 48.107455055], [-1.7176891654, 48.1073939418]]]}";1018
2021-08-09T08:17:00+02:00;45012_D;18;38;55;congested;666;48.1278003149,-1.65026608778;Rue de Fougères;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6514998226, 48.1275520525], [-1.6509388559, 48.1276876079], [-1.6503475312, 48.1278028436], [-1.6493676597, 48.1279489089], [-1.6493116517, 48.1279572575], [-1.6493067615, 48.1279580948], [-1.6490252702, 48.1280126331]]]}";1019
2021-08-09T08:17:00+02:00;45012_G;5;139;50;congested;666;48.1279031292,-1.65031590314;Rue de Fougères;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6490700873, 48.1281163084], [-1.6493491537, 48.1280622399], [-1.6494054964, 48.1280538414], [-1.6503850956, 48.1279078167], [-1.6503901046, 48.1279069562], [-1.650986358, 48.12779076], [-1.6509911954, 48.1277897054], [-1.6515545569, 48.1276535713]]]}";1020
2021-08-09T08:17:00+02:00;45018;81;2;55;freeFlow;666;48.1272971034,-1.6515847505;Rond-point des Gayeulles;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6518556954, 48.127099069], [-1.6517389708, 48.1271247984], [-1.6516798385, 48.1271496261], [-1.6516247912, 48.1271839299], [-1.6515666866, 48.1272231328], [-1.6515321214, 48.1272651682], [-1.6515004569, 48.127309519], [-1.6514754623, 48.1273487345], [-1.6514626086, 48.1273912434], [-1.6514618142, 48.1274525471], [-1.6514703996, 48.1274969822], [-1.6514937721, 48.1275427116], [-1.6515271897, 48.1276028119]]]}";1021
2021-08-09T08:17:00+02:00;45028_D;51;17;0;freeFlow;666;48.1285289969,-1.64701643961;Rue de Fougères;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6485149468, 48.1281306072], [-1.6455179324, 48.1289273867]]]}";1022
2021-08-09T08:17:00+02:00;45028_G;47;18;7;freeFlow;666;48.1286293064,-1.6470759421;Rue de Fougères;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6455774325, 48.1290276969], [-1.6485744517, 48.1282309158]]]}";1023
2021-08-09T08:17:00+02:00;45106_D;48;3;0;freeFlow;666;48.1280716075,-1.64876987574;Rue de Fougères;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6490213653, 48.1280134622], [-1.6485183862, 48.1281297528]]]}";1026
2021-08-09T08:17:00+02:00;45106_G;40;4;7;heavy;666;48.1281736247,-1.64882250225;Rue de Fougères;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6485710123, 48.1282317702], [-1.6490739922, 48.1281154793]]]}";1027
2021-08-09T08:17:00+02:00;45135_D;46;1;0;freeFlow;666;48.1278994975,-1.68333646954;Avenue Gros Malhon;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6833092798, 48.1278305587], [-1.6833636593, 48.1279684364]]]}";1028
2021-08-09T08:17:00+02:00;45135_G;46;1;30;freeFlow;666;48.1278719437,-1.68349234282;Avenue Gros Malhon;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6835195328, 48.1279408825], [-1.6834651529, 48.1278030048]]]}";1029
2021-08-09T08:17:00+02:00;45136_D;49;12;0;freeFlow;666;48.1292690033,-1.6838701725;Avenue Gros Malhon;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6836039881, 48.1285777698], [-1.6841363569, 48.1299602369]]]}";1030
2021-08-09T08:17:00+02:00;45136_G;47;12;73;freeFlow;666;48.1292420601,-1.68402628791;Avenue Gros Malhon;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6842924743, 48.1299332933], [-1.6837601015, 48.1285508269]]]}";1031
2021-08-09T08:17:00+02:00;45137_D;31;9;0;freeFlow;666;48.1303002208,-1.68426455892;Avenue Gros Malhon;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6841362565, 48.1299599734], [-1.6843928613, 48.1306404681]]]}";1032
2021-08-09T08:17:00+02:00;45137_G;44;6;43;freeFlow;666;48.1302738039,-1.68442087806;Avenue Gros Malhon;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6845491814, 48.1306140511], [-1.6842925747, 48.1299335567]]]}";1033
2021-08-09T08:17:00+02:00;45146;55;8;27;freeFlow;666;48.1276689202,-1.68410552934;Boulevard des Trois Croix;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.684820281, 48.1275042592], [-1.6839390404, 48.1277140161], [-1.6833872163, 48.1278167818]]]}";1034
2021-08-09T08:17:00+02:00;45147_D;20;2;45;heavy;666;48.1271674702,-1.68647127795;Rue de Saint-Malo;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6864285324, 48.1271012215], [-1.6865140235, 48.1272337189]]]}";1035
2021-08-09T08:17:00+02:00;45147_G;11;3;55;congested;666;48.1271246702,-1.6866192734;Rue de Saint-Malo;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6866620191, 48.1271909188], [-1.6865765277, 48.1270584216]]]}";1036
2021-08-09T08:17:00+02:00;45149;34;15;52;heavy;666;48.1303462527,-1.68936175067;Rue de Saint-Malo;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6889049964, 48.1298156737], [-1.6889557077, 48.1299074403], [-1.6890548412, 48.1300299646], [-1.6890983509, 48.130078381], [-1.6891922608, 48.1301792976], [-1.6897889843, 48.130792164], [-1.6898615205, 48.1308372151]]]}";1037
2021-08-09T08:17:00+02:00;45166;36;9;52;heavy;666;48.1312028964,-1.69022486022;Rue de Saint-Malo;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6898615205, 48.1308372151], [-1.6902549158, 48.131227741], [-1.6904040862, 48.1313873074], [-1.6905838081, 48.1315728865]]]}";1038
2021-08-09T08:17:00+02:00;45169;39;3;48;heavy;666;48.1326639456,-1.69087325843;;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.6907962682, 48.1325430692], [-1.6907961153, 48.1325902019], [-1.6908369301, 48.1326511626], [-1.6908754921, 48.13268293], [-1.6909077271, 48.1327072962], [-1.6909592508, 48.1327335791], [-1.6909998952, 48.1327423741]]]}";1039
