did,oid,sid,ent,ptline,from_stop,to_stop,count,count_D,ttime,ttime_D
194518,194518,0,6,182122,176357,176358,0,0,-1.0,-1.0
194518,194518,0,6,182122,176587,176233,0,0,-1.0,-1.0
194518,194518,0,6,182122,181826,181831,0,0,-1.0,-1.0
194518,194518,0,6,182122,181828,181826,0,0,-1.0,-1.0
194518,194518,0,6,182122,181830,181828,0,0,-1.0,-1.0
194518,194518,0,6,182122,181831,181832,0,0,-1.0,-1.0
194518,194518,0,6,182122,181832,174784,0,0,-1.0,-1.0
194518,194518,0,6,182124,0,177934,0,0,-1.0,-1.0
194518,194518,0,6,182124,174892,174893,0,0,-1.0,-1.0
194518,194518,0,6,182124,174893,174894,0,0,-1.0,-1.0
194518,194518,0,6,182124,174894,181825,0,0,-1.0,-1.0
194518,194518,0,6,182124,174948,174949,0,0,-1.0,-1.0
194518,194518,0,6,182124,174949,176438,0,0,-1.0,-1.0
194518,194518,0,6,182124,176423,176424,0,0,-1.0,-1.0
194518,194518,0,6,182124,176424,176425,0,0,-1.0,-1.0
194518,194518,0,6,182124,176425,176426,0,0,-1.0,-1.0
194518,194518,0,6,182124,176426,176427,0,0,-1.0,-1.0
194518,194518,0,6,182124,176427,176428,0,0,-1.0,-1.0
194518,194518,0,6,182124,176428,176429,0,0,-1.0,-1.0
194518,194518,0,6,182124,176429,176430,0,0,-1.0,-1.0
194518,194518,0,6,182124,176430,176431,0,0,-1.0,-1.0
194518,194518,0,6,182124,176431,176433,0,0,-1.0,-1.0
194518,194518,0,6,182124,176433,176434,0,0,-1.0,-1.0
194518,194518,0,6,182124,176434,176435,0,0,-1.0,-1.0
194518,194518,0,6,182124,176435,176436,0,0,-1.0,-1.0
194518,194518,0,6,182124,176436,176437,0,0,-1.0,-1.0
194518,194518,0,6,182124,176437,174948,0,0,-1.0,-1.0
194518,194518,0,6,182124,176438,174892,0,0,-1.0,-1.0
194518,194518,0,6,182124,177934,176423,0,0,-1.0,-1.0
194518,194518,0,6,182124,181825,181827,0,0,-1.0,-1.0
194518,194518,0,6,182124,181827,181829,0,0,-1.0,-1.0
194518,194518,0,6,194493,0,177934,0,0,-1.0,-1.0
194518,194518,0,6,194493,174892,174893,0,0,-1.0,-1.0
194518,194518,0,6,194493,174893,174894,0,0,-1.0,-1.0
194518,194518,0,6,194493,174894,181825,0,0,-1.0,-1.0
194518,194518,0,6,194493,174948,174949,0,0,-1.0,-1.0
194518,194518,0,6,194493,174949,176438,0,0,-1.0,-1.0
194518,194518,0,6,194493,176423,176424,0,0,-1.0,-1.0
194518,194518,0,6,194493,176424,176425,0,0,-1.0,-1.0
194518,194518,0,6,194493,176425,176426,0,0,-1.0,-1.0
194518,194518,0,6,194493,176426,176427,0,0,-1.0,-1.0
194518,194518,0,6,194493,176427,176428,0,0,-1.0,-1.0
194518,194518,0,6,194493,176428,176429,0,0,-1.0,-1.0
194518,194518,0,6,194493,176429,176430,0,0,-1.0,-1.0
194518,194518,0,6,194493,176430,176431,0,0,-1.0,-1.0
194518,194518,0,6,194493,176431,176433,0,0,-1.0,-1.0
194518,194518,0,6,194493,176433,176434,0,0,-1.0,-1.0
194518,194518,0,6,194493,176434,176435,0,0,-1.0,-1.0
194518,194518,0,6,194493,176435,176436,0,0,-1.0,-1.0
194518,194518,0,6,194493,176436,176437,0,0,-1.0,-1.0
194518,194518,0,6,194493,176437,174948,0,0,-1.0,-1.0
194518,194518,0,6,194493,176438,174892,0,0,-1.0,-1.0
194518,194518,0,6,194493,177934,176423,0,0,-1.0,-1.0
194518,194518,0,6,194493,181825,181827,0,0,-1.0,-1.0
194518,194518,0,6,194493,181827,181829,0,0,-1.0,-1.0
194518,194518,0,6,194495,0,181830,0,0,-1.0,-1.0
194518,194518,0,6,194495,174784,174785,0,0,-1.0,-1.0
194518,194518,0,6,194495,174785,176339,0,0,-1.0,-1.0
194518,194518,0,6,194495,176233,176340,0,0,-1.0,-1.0
194518,194518,0,6,194495,176339,176587,0,0,-1.0,-1.0
194518,194518,0,6,194495,176340,176341,0,0,-1.0,-1.0
194518,194518,0,6,194495,176341,176342,0,0,-1.0,-1.0
194518,194518,0,6,194495,176342,176343,0,0,-1.0,-1.0
194518,194518,0,6,194495,176343,176344,0,0,-1.0,-1.0
194518,194518,0,6,194495,176344,176345,0,0,-1.0,-1.0
194518,194518,0,6,194495,176345,176346,0,0,-1.0,-1.0
194518,194518,0,6,194495,176346,176347,0,0,-1.0,-1.0
194518,194518,0,6,194495,176347,176348,0,0,-1.0,-1.0
194518,194518,0,6,194495,176348,176349,0,0,-1.0,-1.0
194518,194518,0,6,194495,176349,176350,0,0,-1.0,-1.0
194518,194518,0,6,194495,176350,176351,0,0,-1.0,-1.0
194518,194518,0,6,194495,176351,176352,0,0,-1.0,-1.0
194518,194518,0,6,194495,176352,176353,0,0,-1.0,-1.0
194518,194518,0,6,194495,176353,176354,0,0,-1.0,-1.0
194518,194518,0,6,194495,176354,176356,0,0,-1.0,-1.0
194518,194518,0,6,194495,176356,176357,0,0,-1.0,-1.0
194518,194518,0,6,194495,176357,176358,0,0,-1.0,-1.0
194518,194518,0,6,194495,176587,176233,0,0,-1.0,-1.0
194518,194518,0,6,194495,181826,181831,0,0,-1.0,-1.0
194518,194518,0,6,194495,181828,181826,0,0,-1.0,-1.0
194518,194518,0,6,194495,181830,181828,0,0,-1.0,-1.0
194518,194518,0,6,194495,181831,181832,0,0,-1.0,-1.0
194518,194518,0,6,194495,181832,174784,0,0,-1.0,-1.0
194518,194518,0,0,181834,0,181830,9,0,7.64444,0.811035
194518,194518,0,0,181834,174784,174785,11,0,24.4364,1.87151
194518,194518,0,0,181834,174785,176339,10,0,102.88,9.35388
194518,194518,0,0,181834,176233,176340,10,0,28.64,5.90051
194518,194518,0,0,181834,176339,176587,10,0,45.2,40.8918
194518,194518,0,0,181834,176340,176341,8,0,30.6,6.55177
194518,194518,0,0,181834,176341,176342,11,0,37.6,14.8593
194518,194518,0,0,181834,176342,176343,10,0,42.48,8.17976
194518,194518,0,0,181834,176343,176344,9,0,32.0889,14.7048
194518,194518,0,0,181834,176344,176345,10,0,36.88,6.22482
194518,194518,0,0,181834,176345,176346,10,0,32.56,11.8482
194518,194518,0,0,181834,176346,176347,9,0,30.7556,8.81917
194518,194518,0,0,181834,176347,176348,8,0,40.4,10.9022
194518,194518,0,0,181834,176348,176349,10,0,33.12,10.9509
194518,194518,0,0,181834,176349,176350,10,0,27.28,1.86476
194518,194518,0,0,181834,176350,176351,11,0,32.2909,10.9239
194518,194518,0,0,181834,176351,176352,10,0,28.8,1.88562
194518,194518,0,0,181834,176352,176353,11,0,30.4727,8.40156
194518,194518,0,0,181834,176353,176354,9,0,19.9111,1.09138
194518,194518,0,0,181834,176354,176356,9,0,40.3556,3.4202
194518,194518,0,0,181834,176356,176357,9,0,27.5556,1.50259
194518,194518,0,0,181834,176357,176358,8,0,34.7,17.3696
194518,194518,0,0,181834,176587,176233,11,0,33.8909,8.18406
194518,194518,0,0,181834,181826,181831,9,0,65.4222,26.6617
194518,194518,0,0,181834,181828,181826,9,0,47.0222,17.4804
194518,194518,0,0,181834,181830,181828,11,0,41.5273,14.8182
194518,194518,0,0,181834,181831,181832,11,0,49.8909,27.2359
194518,194518,0,0,181834,181832,174784,11,0,22.3273,8.11481
194518,194518,0,0,181836,0,177934,11,0,5.45455,0.482418
194518,194518,0,0,181836,174892,174893,9,0,37.4222,33.6922
194518,194518,0,0,181836,174893,174894,9,0,58.2222,13.4091
194518,194518,0,0,181836,174894,181825,8,0,64.3,14.4756
194518,194518,0,0,181836,174948,174949,9,0,68.3556,63.9739
194518,194518,0,0,181836,174949,176438,7,0,35.8857,14.066
194518,194518,0,0,181836,176423,176424,10,0,42.96,12.2959
194518,194518,0,0,181836,176424,176425,10,0,37.68,11.1838
194518,194518,0,0,181836,176425,176426,10,0,39.36,8.98631
194518,194518,0,0,181836,176426,176427,12,0,33.4667,10.6779
194518,194518,0,0,181836,176427,176428,10,0,29.2,1.47271
194518,194518,0,0,181836,176428,176429,11,0,31.7818,6.25936
194518,194518,0,0,181836,176429,176430,10,0,40.4,15.1848
194518,194518,0,0,181836,176430,176431,8,0,36.3,13.7101
194518,194518,0,0,181836,176431,176433,10,0,61.52,11.2409
194518,194518,0,0,181836,176433,176434,10,0,33.28,24.6207
194518,194518,0,0,181836,176434,176435,10,0,50.32,7.62172
194518,194518,0,0,181836,176435,176436,10,0,36.88,16.6595
194518,194518,0,0,181836,176436,176437,10,0,33.52,8.66933
194518,194518,0,0,181836,176437,174948,11,0,50.5455,20.7347
194518,194518,0,0,181836,176438,174892,10,0,121.28,9.57181
194518,194518,0,0,181836,177934,176423,10,0,37.84,4.38259
194518,194518,0,0,181836,181825,181827,9,0,71.2889,18.5146
194518,194518,0,0,181836,181827,181829,10,0,49.2,34.48
194518,194518,0,0,182122,0,181830,0,0,-1.0,-1.0
194518,194518,0,0,182122,174784,174785,0,0,-1.0,-1.0
194518,194518,0,0,182122,174785,176339,0,0,-1.0,-1.0
194518,194518,0,0,182122,176233,176340,0,0,-1.0,-1.0
194518,194518,0,0,182122,176339,176587,0,0,-1.0,-1.0
194518,194518,0,0,182122,176340,176341,0,0,-1.0,-1.0
194518,194518,0,0,182122,176341,176342,0,0,-1.0,-1.0
194518,194518,0,0,182122,176342,176343,0,0,-1.0,-1.0
194518,194518,0,0,182122,176343,176344,0,0,-1.0,-1.0
194518,194518,0,0,182122,176344,176345,0,0,-1.0,-1.0
194518,194518,0,0,182122,176345,176346,0,0,-1.0,-1.0
194518,194518,0,0,182122,176346,176347,0,0,-1.0,-1.0
194518,194518,0,0,182122,176347,176348,0,0,-1.0,-1.0
194518,194518,0,0,182122,176348,176349,0,0,-1.0,-1.0
194518,194518,0,0,182122,176349,176350,0,0,-1.0,-1.0
194518,194518,0,0,182122,176350,176351,0,0,-1.0,-1.0
194518,194518,0,0,182122,176351,176352,0,0,-1.0,-1.0
194518,194518,0,0,182122,176352,176353,0,0,-1.0,-1.0
194518,194518,0,0,182122,176353,176354,0,0,-1.0,-1.0
194518,194518,0,0,182122,176354,176356,0,0,-1.0,-1.0
194518,194518,0,0,182122,176356,176357,0,0,-1.0,-1.0
194518,194518,0,0,182122,176357,176358,0,0,-1.0,-1.0
194518,194518,0,0,182122,176587,176233,0,0,-1.0,-1.0
194518,194518,0,0,182122,181826,181831,0,0,-1.0,-1.0
194518,194518,0,0,182122,181828,181826,0,0,-1.0,-1.0
194518,194518,0,0,182122,181830,181828,0,0,-1.0,-1.0
194518,194518,0,0,182122,181831,181832,0,0,-1.0,-1.0
194518,194518,0,0,182122,181832,174784,0,0,-1.0,-1.0
194518,194518,0,0,182124,0,177934,0,0,-1.0,-1.0
194518,194518,0,0,182124,174892,174893,0,0,-1.0,-1.0
194518,194518,0,0,182124,174893,174894,0,0,-1.0,-1.0
194518,194518,0,0,182124,174894,181825,0,0,-1.0,-1.0
194518,194518,0,0,182124,174948,174949,0,0,-1.0,-1.0
194518,194518,0,0,182124,174949,176438,0,0,-1.0,-1.0
194518,194518,0,0,182124,176423,176424,0,0,-1.0,-1.0
194518,194518,0,0,182124,176424,176425,0,0,-1.0,-1.0
194518,194518,0,0,182124,176425,176426,0,0,-1.0,-1.0
194518,194518,0,0,182124,176426,176427,0,0,-1.0,-1.0
194518,194518,0,0,182124,176427,176428,0,0,-1.0,-1.0
194518,194518,0,0,182124,176428,176429,0,0,-1.0,-1.0
194518,194518,0,0,182124,176429,176430,0,0,-1.0,-1.0
194518,194518,0,0,182124,176430,176431,0,0,-1.0,-1.0
194518,194518,0,0,182124,176431,176433,0,0,-1.0,-1.0
194518,194518,0,0,182124,176433,176434,0,0,-1.0,-1.0
194518,194518,0,0,182124,176434,176435,0,0,-1.0,-1.0
194518,194518,0,0,182124,176435,176436,0,0,-1.0,-1.0
194518,194518,0,0,182124,176436,176437,0,0,-1.0,-1.0
194518,194518,0,0,182124,176437,174948,0,0,-1.0,-1.0
194518,194518,0,0,182124,176438,174892,0,0,-1.0,-1.0
194518,194518,0,0,182124,177934,176423,0,0,-1.0,-1.0
194518,194518,0,0,182124,181825,181827,0,0,-1.0,-1.0
194518,194518,0,0,182124,181827,181829,0,0,-1.0,-1.0
194518,194518,0,0,194493,0,177934,0,0,-1.0,-1.0
194518,194518,0,0,194493,174892,174893,0,0,-1.0,-1.0
194518,194518,0,0,194493,174893,174894,0,0,-1.0,-1.0
194518,194518,0,0,194493,174894,181825,0,0,-1.0,-1.0
194518,194518,0,0,194493,174948,174949,0,0,-1.0,-1.0
194518,194518,0,0,194493,174949,176438,0,0,-1.0,-1.0
194518,194518,0,0,194493,176423,176424,0,0,-1.0,-1.0
194518,194518,0,0,194493,176424,176425,0,0,-1.0,-1.0
194518,194518,0,0,194493,176425,176426,0,0,-1.0,-1.0
194518,194518,0,0,194493,176426,176427,0,0,-1.0,-1.0
194518,194518,0,0,194493,176427,176428,0,0,-1.0,-1.0
194518,194518,0,0,194493,176428,176429,0,0,-1.0,-1.0
194518,194518,0,0,194493,176429,176430,0,0,-1.0,-1.0
194518,194518,0,0,194493,176430,176431,0,0,-1.0,-1.0
194518,194518,0,0,194493,176431,176433,0,0,-1.0,-1.0
194518,194518,0,0,194493,176433,176434,0,0,-1.0,-1.0
194518,194518,0,0,194493,176434,176435,0,0,-1.0,-1.0
194518,194518,0,0,194493,176435,176436,0,0,-1.0,-1.0
194518,194518,0,0,194493,176436,176437,0,0,-1.0,-1.0
194518,194518,0,0,194493,176437,174948,0,0,-1.0,-1.0
194518,194518,0,0,194493,176438,174892,0,0,-1.0,-1.0
194518,194518,0,0,194493,177934,176423,0,0,-1.0,-1.0
194518,194518,0,0,194493,181825,181827,0,0,-1.0,-1.0
194518,194518,0,0,194493,181827,181829,0,0,-1.0,-1.0
194518,194518,0,0,194495,0,181830,0,0,-1.0,-1.0
194518,194518,0,0,194495,174784,174785,0,0,-1.0,-1.0
194518,194518,0,0,194495,174785,176339,0,0,-1.0,-1.0
194518,194518,0,0,194495,176233,176340,0,0,-1.0,-1.0
194518,194518,0,0,194495,176339,176587,0,0,-1.0,-1.0
194518,194518,0,0,194495,176340,176341,0,0,-1.0,-1.0
194518,194518,0,0,194495,176341,176342,0,0,-1.0,-1.0
194518,194518,0,0,194495,176342,176343,0,0,-1.0,-1.0
194518,194518,0,0,194495,176343,176344,0,0,-1.0,-1.0
194518,194518,0,0,194495,176344,176345,0,0,-1.0,-1.0
194518,194518,0,0,194495,176345,176346,0,0,-1.0,-1.0
194518,194518,0,0,194495,176346,176347,0,0,-1.0,-1.0
194518,194518,0,0,194495,176347,176348,0,0,-1.0,-1.0
194518,194518,0,0,194495,176348,176349,0,0,-1.0,-1.0
194518,194518,0,0,194495,176349,176350,0,0,-1.0,-1.0
194518,194518,0,0,194495,176350,176351,0,0,-1.0,-1.0
194518,194518,0,0,194495,176351,176352,0,0,-1.0,-1.0
194518,194518,0,0,194495,176352,176353,0,0,-1.0,-1.0
194518,194518,0,0,194495,176353,176354,0,0,-1.0,-1.0
194518,194518,0,0,194495,176354,176356,0,0,-1.0,-1.0
194518,194518,0,0,194495,176356,176357,0,0,-1.0,-1.0
194518,194518,0,0,194495,176357,176358,0,0,-1.0,-1.0
194518,194518,0,0,194495,176587,176233,0,0,-1.0,-1.0
194518,194518,0,0,194495,181826,181831,0,0,-1.0,-1.0
194518,194518,0,0,194495,181828,181826,0,0,-1.0,-1.0
194518,194518,0,0,194495,181830,181828,0,0,-1.0,-1.0
194518,194518,0,0,194495,181831,181832,0,0,-1.0,-1.0
194518,194518,0,0,194495,181832,174784,0,0,-1.0,-1.0
194524,194524,0,1,181834,0,181830,1,0,6.4,-1.0
194524,194524,0,1,181834,174784,174785,1,0,21.6,-1.0
194524,194524,0,1,181834,174785,176339,1,0,280.0,-1.0
194524,194524,0,1,181834,176233,176340,0,0,-1.0,-1.0
194524,194524,0,1,181834,176339,176587,1,0,48.0,-1.0
194524,194524,0,1,181834,176340,176341,0,0,-1.0,-1.0
194524,194524,0,1,181834,176341,176342,0,0,-1.0,-1.0
194524,194524,0,1,181834,176342,176343,0,0,-1.0,-1.0
194524,194524,0,1,181834,176343,176344,0,0,-1.0,-1.0
194524,194524,0,1,181834,176344,176345,0,0,-1.0,-1.0
194524,194524,0,1,181834,176345,176346,0,0,-1.0,-1.0
194524,194524,0,1,181834,176346,176347,0,0,-1.0,-1.0
194524,194524,0,1,181834,176347,176348,0,0,-1.0,-1.0
194524,194524,0,1,181834,176348,176349,0,0,-1.0,-1.0
194524,194524,0,1,181834,176349,176350,0,0,-1.0,-1.0
194524,194524,0,1,181834,176350,176351,0,0,-1.0,-1.0
194524,194524,0,1,181834,176351,176352,0,0,-1.0,-1.0
194524,194524,0,1,181834,176352,176353,0,0,-1.0,-1.0
194524,194524,0,1,181834,176353,176354,0,0,-1.0,-1.0
194524,194524,0,1,181834,176354,176356,0,0,-1.0,-1.0
194524,194524,0,1,181834,176356,176357,0,0,-1.0,-1.0
194524,194524,0,1,181834,176357,176358,0,0,-1.0,-1.0
194524,194524,0,1,181834,176587,176233,0,0,-1.0,-1.0
194524,194524,0,1,181834,181826,181831,1,0,40.8,-1.0
194524,194524,0,1,181834,181828,181826,1,0,86.4,-1.0
194524,194524,0,1,181834,181830,181828,0,0,-1.0,-1.0
194524,194524,0,1,181834,181831,181832,1,0,32.8,-1.0
194524,194524,0,1,181834,181832,174784,1,0,17.6,-1.0
194524,194524,0,1,181836,0,177934,1,0,4.8,-1.0
194524,194524,0,1,181836,174892,174893,0,0,-1.0,-1.0
194524,194524,0,1,181836,174893,174894,0,0,-1.0,-1.0
194524,194524,0,1,181836,174894,181825,0,0,-1.0,-1.0
194524,194524,0,1,181836,174948,174949,0,0,-1.0,-1.0
194524,194524,0,1,181836,174949,176438,0,0,-1.0,-1.0
194524,194524,0,1,181836,176423,176424,0,0,-1.0,-1.0
194524,194524,0,1,181836,176424,176425,1,0,82.4,-1.0
194524,194524,0,1,181836,176425,176426,0,0,-1.0,-1.0
194524,194524,0,1,181836,176426,176427,1,0,52.8,-1.0
194524,194524,0,1,181836,176427,176428,1,0,27.2,-1.0
194524,194524,0,1,181836,176428,176429,1,0,27.2,-1.0
194524,194524,0,1,181836,176429,176430,0,0,-1.0,-1.0
194524,194524,0,1,181836,176430,176431,1,0,130.4,-1.0
194524,194524,0,1,181836,176431,176433,1,0,127.2,-1.0
194524,194524,0,1,181836,176433,176434,1,0,36.0,-1.0
194524,194524,0,1,181836,176434,176435,0,0,-1.0,-1.0
194524,194524,0,1,181836,176435,176436,0,0,-1.0,-1.0
194524,194524,0,1,181836,176436,176437,0,0,-1.0,-1.0
194524,194524,0,1,181836,176437,174948,0,0,-1.0,-1.0
194524,194524,0,1,181836,176438,174892,0,0,-1.0,-1.0
194524,194524,0,1,181836,177934,176423,0,0,-1.0,-1.0
194524,194524,0,1,181836,181825,181827,0,0,-1.0,-1.0
194524,194524,0,1,181836,181827,181829,0,0,-1.0,-1.0
194524,194524,0,1,182122,0,181830,0,0,-1.0,-1.0
194524,194524,0,1,182122,174784,174785,0,0,-1.0,-1.0
194524,194524,0,1,182122,174785,176339,0,0,-1.0,-1.0
194524,194524,0,1,182122,176233,176340,0,0,-1.0,-1.0
194524,194524,0,1,182122,176339,176587,0,0,-1.0,-1.0
194524,194524,0,1,182122,176340,176341,0,0,-1.0,-1.0
194524,194524,0,1,182122,176341,176342,0,0,-1.0,-1.0
194524,194524,0,1,182122,176342,176343,0,0,-1.0,-1.0
194524,194524,0,1,182122,176343,176344,0,0,-1.0,-1.0
194524,194524,0,1,182122,176344,176345,0,0,-1.0,-1.0
194524,194524,0,1,182122,176345,176346,0,0,-1.0,-1.0
194524,194524,0,1,182122,176346,176347,0,0,-1.0,-1.0
194524,194524,0,1,182122,176347,176348,0,0,-1.0,-1.0
194524,194524,0,1,182122,176348,176349,0,0,-1.0,-1.0
194524,194524,0,1,182122,176349,176350,0,0,-1.0,-1.0
194524,194524,0,1,182122,176350,176351,0,0,-1.0,-1.0
194524,194524,0,1,182122,176351,176352,0,0,-1.0,-1.0
194524,194524,0,1,182122,176352,176353,0,0,-1.0,-1.0
194524,194524,0,1,182122,176353,176354,0,0,-1.0,-1.0
194524,194524,0,1,182122,176354,176356,0,0,-1.0,-1.0
194524,194524,0,1,182122,176356,176357,0,0,-1.0,-1.0
194524,194524,0,1,182122,176357,176358,0,0,-1.0,-1.0
194524,194524,0,1,182122,176587,176233,0,0,-1.0,-1.0
194524,194524,0,1,182122,181826,181831,0,0,-1.0,-1.0
194524,194524,0,1,182122,181828,181826,0,0,-1.0,-1.0
194524,194524,0,1,182122,181830,181828,0,0,-1.0,-1.0
194524,194524,0,1,182122,181831,181832,0,0,-1.0,-1.0
194524,194524,0,1,182122,181832,174784,0,0,-1.0,-1.0
194524,194524,0,1,182124,0,177934,0,0,-1.0,-1.0
194524,194524,0,1,182124,174892,174893,0,0,-1.0,-1.0
194524,194524,0,1,182124,174893,174894,0,0,-1.0,-1.0
194524,194524,0,1,182124,174894,181825,0,0,-1.0,-1.0
194524,194524,0,1,182124,174948,174949,0,0,-1.0,-1.0
194524,194524,0,1,182124,174949,176438,0,0,-1.0,-1.0
194524,194524,0,1,182124,176423,176424,0,0,-1.0,-1.0
194524,194524,0,1,182124,176424,176425,0,0,-1.0,-1.0
194524,194524,0,1,182124,176425,176426,0,0,-1.0,-1.0
194524,194524,0,1,182124,176426,176427,0,0,-1.0,-1.0
194524,194524,0,1,182124,176427,176428,0,0,-1.0,-1.0
194524,194524,0,1,182124,176428,176429,0,0,-1.0,-1.0
194524,194524,0,1,182124,176429,176430,0,0,-1.0,-1.0
194524,194524,0,1,182124,176430,176431,0,0,-1.0,-1.0
194524,194524,0,1,182124,176431,176433,0,0,-1.0,-1.0
194524,194524,0,1,182124,176433,176434,0,0,-1.0,-1.0
194524,194524,0,1,182124,176434,176435,0,0,-1.0,-1.0
194524,194524,0,1,182124,176435,176436,0,0,-1.0,-1.0
194524,194524,0,1,182124,176436,176437,0,0,-1.0,-1.0
194524,194524,0,1,182124,176437,174948,0,0,-1.0,-1.0
194524,194524,0,1,182124,176438,174892,0,0,-1.0,-1.0
194524,194524,0,1,182124,177934,176423,0,0,-1.0,-1.0
194524,194524,0,1,182124,181825,181827,0,0,-1.0,-1.0
194524,194524,0,1,182124,181827,181829,0,0,-1.0,-1.0
194524,194524,0,1,194493,0,177934,1,0,4.0,-1.0
194524,194524,0,1,194493,174892,174893,0,0,-1.0,-1.0
194524,194524,0,1,194493,174893,174894,0,0,-1.0,-1.0
194524,194524,0,1,194493,174894,181825,0,0,-1.0,-1.0
194524,194524,0,1,194493,174948,174949,0,0,-1.0,-1.0
194524,194524,0,1,194493,174949,176438,0,0,-1.0,-1.0
194524,194524,0,1,194493,176423,176424,1,0,80.8,-1.0
194524,194524,0,1,194493,176424,176425,1,0,60.8,-1.0
194524,194524,0,1,194493,176425,176426,0,0,-1.0,-1.0
194524,194524,0,1,194493,176426,176427,1,0,55.2,-1.0
194524,194524,0,1,194493,176427,176428,1,0,56.8,-1.0
194524,194524,0,1,194493,176428,176429,1,0,57.6,-1.0
194524,194524,0,1,194493,176429,176430,0,0,-1.0,-1.0
194524,194524,0,1,194493,176430,176431,1,0,147.2,-1.0
194524,194524,0,1,194493,176431,176433,1,0,127.2,-1.0
194524,194524,0,1,194493,176433,176434,1,0,36.0,-1.0
194524,194524,0,1,194493,176434,176435,1,0,112.0,-1.0
194524,194524,0,1,194493,176435,176436,0,0,-1.0,-1.0
194524,194524,0,1,194493,176436,176437,0,0,-1.0,-1.0
194524,194524,0,1,194493,176437,174948,0,0,-1.0,-1.0
194524,194524,0,1,194493,176438,174892,0,0,-1.0,-1.0
194524,194524,0,1,194493,177934,176423,1,0,82.4,-1.0
194524,194524,0,1,194493,181825,181827,0,0,-1.0,-1.0
194524,194524,0,1,194493,181827,181829,0,0,-1.0,-1.0
194524,194524,0,1,194495,0,181830,1,0,8.0,-1.0
194524,194524,0,1,194495,174784,174785,1,0,42.4,-1.0
194524,194524,0,1,194495,174785,176339,1,0,319.2,-1.0
194524,194524,0,1,194495,176233,176340,0,0,-1.0,-1.0
194524,194524,0,1,194495,176339,176587,1,0,48.0,-1.0
194524,194524,0,1,194495,176340,176341,0,0,-1.0,-1.0
194524,194524,0,1,194495,176341,176342,0,0,-1.0,-1.0
194524,194524,0,1,194495,176342,176343,0,0,-1.0,-1.0
194524,194524,0,1,194495,176343,176344,0,0,-1.0,-1.0
194524,194524,0,1,194495,176344,176345,0,0,-1.0,-1.0
194524,194524,0,1,194495,176345,176346,0,0,-1.0,-1.0
194524,194524,0,1,194495,176346,176347,0,0,-1.0,-1.0
194524,194524,0,1,194495,176347,176348,0,0,-1.0,-1.0
194524,194524,0,1,194495,176348,176349,0,0,-1.0,-1.0
194524,194524,0,1,194495,176349,176350,0,0,-1.0,-1.0
194524,194524,0,1,194495,176350,176351,0,0,-1.0,-1.0
194524,194524,0,1,194495,176351,176352,0,0,-1.0,-1.0
194524,194524,0,1,194495,176352,176353,0,0,-1.0,-1.0
194524,194524,0,1,194495,176353,176354,0,0,-1.0,-1.0
194524,194524,0,1,194495,176354,176356,0,0,-1.0,-1.0
194524,194524,0,1,194495,176356,176357,0,0,-1.0,-1.0
194524,194524,0,1,194495,176357,176358,0,0,-1.0,-1.0
194524,194524,0,1,194495,176587,176233,1,0,60.0,-1.0
194524,194524,0,1,194495,181826,181831,1,0,128.0,-1.0
194524,194524,0,1,194495,181828,181826,1,0,92.8,-1.0
194524,194524,0,1,194495,181830,181828,1,0,97.6,-1.0
194524,194524,0,1,194495,181831,181832,1,0,80.0,-1.0
194524,194524,0,1,194495,181832,174784,1,0,29.6,-1.0
194524,194524,0,2,181834,0,181830,1,0,7.2,-1.0
194524,194524,0,2,181834,174784,174785,1,0,24.8,-1.0
194524,194524,0,2,181834,174785,176339,0,0,-1.0,-1.0
194524,194524,0,2,181834,176233,176340,0,0,-1.0,-1.0
194524,194524,0,2,181834,176339,176587,0,0,-1.0,-1.0
194524,194524,0,2,181834,176340,176341,0,0,-1.0,-1.0
194524,194524,0,2,181834,176341,176342,1,0,220.0,-1.0
194524,194524,0,2,181834,176342,176343,1,0,96.8,-1.0
194524,194524,0,2,181834,176343,176344,1,0,44.0,-1.0
194524,194524,0,2,181834,176344,176345,1,0,68.8,-1.0
194524,194524,0,2,181834,176345,176346,1,0,52.0,-1.0
194524,194524,0,2,181834,176346,176347,1,0,50.4,-1.0
194524,194524,0,2,181834,176347,176348,1,0,77.6,-1.0
194524,194524,0,2,181834,176348,176349,1,0,37.6,-1.0
194524,194524,0,2,181834,176349,176350,0,0,-1.0,-1.0
194524,194524,0,2,181834,176350,176351,0,0,-1.0,-1.0
194524,194524,0,2,181834,176351,176352,0,0,-1.0,-1.0
194524,194524,0,2,181834,176352,176353,0,0,-1.0,-1.0
194524,194524,0,2,181834,176353,176354,0,0,-1.0,-1.0
194524,194524,0,2,181834,176354,176356,0,0,-1.0,-1.0
194524,194524,0,2,181834,176356,176357,0,0,-1.0,-1.0
194524,194524,0,2,181834,176357,176358,0,0,-1.0,-1.0
194524,194524,0,2,181834,176587,176233,0,0,-1.0,-1.0
194524,194524,0,2,181834,181826,181831,1,0,74.4,-1.0
194524,194524,0,2,181834,181828,181826,1,0,44.8,-1.0
194524,194524,0,2,181834,181830,181828,1,0,63.2,-1.0
194524,194524,0,2,181834,181831,181832,0,0,-1.0,-1.0
194524,194524,0,2,181834,181832,174784,1,0,48.8,-1.0
194524,194524,0,2,181836,0,177934,1,0,4.8,-1.0
194524,194524,0,2,181836,174892,174893,1,0,24.0,-1.0
194524,194524,0,2,181836,174893,174894,1,0,75.2,-1.0
